Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,500.96,261.46,468.97,,0.0,1.59,675.82,95.36
2006,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,694.84,231.71,688.69,,0.03,152.31,1061.94,71.85
2007,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,1262.71,501.41,1216.97,,1.21,238.06,2331.1,457.93
2008,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,1574.49,0.93,1655.04,257.46,0.27,558.56,3178.88,-234.44
2009,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,2302.88,387.14,2326.95,675.3,111.16,1009.35,5021.97,913.9
2010,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,2130.14,600.48,2554.62,520.98,0.98,2124.44,6620.55,804.63
2011,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,2502.23,1104.95,3992.21,1551.92,0.49,3903.96,9003.86,673.97
2012,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,2906.0,1730.9,4844.4,1349.4,,8516.7,11919.1,2021.7
2013,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,3911.89,2166.13,5284.61,768.4,0.0,7614.65,14762.74,2378.86
2014,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,4267.51,2011.14,9437.43,3330.39,2.21,12863.86,22706.35,287.1
2015,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,5109.02,2454.16,10733.03,3041.39,32.12,18872.89,31634.11,2356.71
2016,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,5793.34,2323.65,13410.67,4768.81,7.65,22943.38,37762.65,3046.47
2017,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,9194.94,4039.78,16397.81,4244.48,49.63,26231.8,43522.67,2901.34
2018,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,11776.7,1921.7,27619.0,11309.1,31.4,31545.0,55985.3,462.7
2019,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,14608.7,3095.6,24026.2,4589.6,6.1,32800.2,85342.9,3037.8
2020,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,37686.9,2666.9,53498.4,8769.9,15.8,6545.2,49554.0,-1390.9
2021,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,9864.1,7694.8,6068.0,183.1,0.2,1403.0,18825.4,139.1
2022,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,10044.9,7759.0,7623.9,198.5,13.4,4375.8,22669.6,2425.7
2023,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,13043.8,9477.9,8960.5,121.9,76.9,4878.6,30550.0,5257.5
2024,NAS.OL,Norwegian Air Shuttle ASA,Passenger Transportation Services,Industrials,15253.8,9868.4,13125.4,1805.1,61.1,8490.2,37600.1,6946.0
