Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,6.74,2.82,7.57,0.0,0.0,190.4,0.0,-0.01917016806722689
2015,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,4.31,3.09,10.57,0.0,0.0,192.59,0.0,-0.04854873046367932
2016,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,0.0,0.0,19.03,0.0,0.0,268.92,0.0,-0.07076453964004165
2017,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,102.39,30.52,43.45,0.0,0.0,395.59,0.0,0.07184205869713593
2018,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,271.3,52.18,34.37,0.0,33.69,598.44,0.0,0.2524229663792527
2019,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,423.54,58.08,48.07,0.0,33.5,771.26,0.0,0.36808598916059443
2020,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,312.34,90.97,55.89,0.0,36.98,476.55,0.0,0.26964641695519875
2021,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,37.74,12.97,40.03,0.0,59.47,805.15,0.0,-0.09281500341551263
2022,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,89.84,27.17,47.29,0.0,162.57,1380.3,0.0,-0.10663623849887706
2023,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,41.76,18.58,52.94,0.0,133.4,1569.17,0.0,-0.10397853642371443
2024,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,70.92,23.46,88.06,0.0,80.45,1360.87,0.0,-0.08895045081455247
