Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,26297.12,22716.57,2706.06,0.0,37.62,2414.98,0.0,0.3465328905415363
2005,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,24258.85,20878.2,2482.37,0.0,12.09,2398.87,0.0,0.36941976847432245
2006,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,25067.73,21545.3,2703.6,0.0,24.36,2203.46,0.0,0.3605556715347682
2007,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,25124.41,21771.83,2740.66,0.0,36.4,1809.83,0.0,0.317996717923782
2008,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,26904.77,23446.74,2876.4300000000003,0.0,60.73,2008.76,0.0,0.25929926920089935
2009,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,26647.11,22971.59,2887.91,0.0,39.5,2132.01,0.0,0.3508942265749225
2010,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,28771.93,0.0,3094.7,0.0,29.39,2578.67,0.0,9.9461505349657
2011,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,30052.3,0.0,6759.29,0.0,32.82,2808.77,0.0,8.281272585508958
2012,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,31202.08,26999.52,3381.8100000000004,0.0,54.14,2908.79,23.97,0.2613954091026886
2013,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,33864.31,29234.39,3740.04,0.0,34.3,3551.17,32.04,0.23877472992093635
2014,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,35350.69,30463.84,3859.88,0.0,27.56,3861.8,34.51,0.2565016643952873
2015,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,39436.47,33800.23,4288.13,0.0,19.12,4740.93,1.05,0.28026056626135026
2016,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,42572.7,36480.65,4632.87,0.0,12.77,3904.23,0.95,0.37038241515115716
2017,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,44512.93,38061.81,5075.1,0.0,14.53,4268.76,212.14,0.3038429779731755
2018,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,45030.08,38305.3,5252.65,0.0,14.05,4200.1,218.59,0.3299801524886333
2019,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,47217.82,39826.19,5700.76,0.0,120.05,3769.4,214.72,0.3942702529040283
2020,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,54956.89,46208.17,6772.379999999999,0.0,141.23999999999998,4522.43,242.25,0.3851465365984708
2021,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,58018.77,49053.03,6891.18,0.0,141.32000000000002,4824.63,218.24,0.38336106225224875
2022,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,69810.93,60231.57,7467.18,0.0,200.48,6220.82,274.85,0.29430374387861347
2023,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,80727.87,69455.37,8599.189999999999,0.0,430.96,6923.52,310.08,0.3099908759124089
2024,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,85485.76,73046.86,9636.05,0.0,518.67,7251.16,344.41,0.300725291189469
