Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1997,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,9025.39,0.0,1811.9,0.0,29.1,3660.11,613.35,1.6811646768660522
2004,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,4973.49,0.0,2437.74,0.0,124.34,1012.39,95.27,2.1770308578444646
2005,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,1747.08,0.0,992.87,0.0,51.74,1576.8,104.7,0.41776390127862023
2006,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,1868.33,0.0,0.0,0.0,0.0,2485.54,6.37,0.7497582175921281
2007,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,878.19,0.0,564.16,0.0,10.23,2309.55,6.48,0.1311727395586413
2008,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,937.94,0.0,623.01,0.0,0.0,2198.26,7.65,0.14276647732681752
2009,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,543.84,0.0,437.67,0.0,4.36,1204.61,6.55,0.08405990950824006
2010,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,660.6,0.0,443.7600000000001,0.0,3.78,2271.52,2.52,0.09369228333714442
2011,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,696.05,0.0,454.99,0.0,4.4,1978.9,38.09,0.11733325400720873
2012,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,471.74,0.0,338.87,0.0,12.37,1789.36,19.18,0.06662833003417121
2013,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,495.39,0.0,332.21000000000004,0.0,15.88,2400.34,12.35,0.06105218656354523
2014,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,492.91,0.0,302.30999999999995,0.0,16.36,3164.01,0.67,0.05505769935664903
2015,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,464.28,0.0,270.67,0.0,13.2,6346.05,0.84,0.028424945130607268
2016,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,446.89,0.0,264.44,0.0,5.4,6733.35,1.04,0.026290428680251658
2017,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,429.27,0.0,273.56,0.0,17.33,7805.54,1.0,0.01772616293517999
2018,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,389.1,0.0,253.6,0.0,2.34,9232.71,1.27,0.014420650683670534
2019,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,355.11,0.0,223.07,0.0,12.19,12708.71,17.91,0.00941726868563688
2020,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,0.0,0.0,34.8,0.0,7.17,18523.49,7.0,-0.002264915822517375
2021,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,0.0,0.0,51.11,0.0,2.0,23327.15,12.67,-0.0022755102652891068
2022,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,0.0,0.0,46.56,0.0,0.0,13681.29,12.24,-0.003400145908323128
2023,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,0.0,0.0,47.77,0.0,0.0,19246.32,14.09,-0.0024802171916381843
2024,BURE.ST,Bure Equity AB,Investment Holding Companies,Financials,0.0,0.0,72.21,0.0,0.0,25375.46,6.17,-0.002844970949462269
