Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,IRLABa.ST,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,0.05,0.0,17.06,0.0,0.0,48.47,0.0,-0.3509387249845265
2015,IRLABa.ST,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,0.0,0.0,29.04,0.0,0.0,96.31,0.0,-0.301526321254283
2016,IRLABa.ST,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,0.14,0.0,48.0,0.0,0.0,98.52,0.0,-0.4857896873731222
2017,IRLABa.ST,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,0.11,0.0,53.33,0.0,0.0,155.1,0.0,-0.34313346228239844
2018,IRLABa.ST,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,0.02,0.0,68.14,0.0,0.0,207.35,0.0,-0.3285266457680251
2019,IRLABa.ST,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,0.02,0.0,86.88,0.0,0.0,170.49,0.0,-0.5094726963458267
2020,IRLABa.ST,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,0.0,0.0,91.71,0.0,0.0,363.26,0.0,-0.2524638000330342
2021,IRLABa.ST,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,208.24,0.0,113.01,0.0,0.0,389.21,0.0,0.24467511112253026
2022,IRLABa.ST,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,58.09,0.0,161.15,0.0,0.03,273.75,0.0,-0.3765844748858448
2023,IRLABa.ST,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,5.65,0.0,181.31,0.0,0.07,116.55,0.0,-1.5077649077649078
2024,IRLABa.ST,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,96.24,0.0,187.75000000000003,166.45,10.42,33.55,0.0,1.9230998509687023
