Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2009,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,1.02,0.58,0.0,0.06,0.0,-7.333333333333335
2010,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,4.3100000000000005,0.0,0.04,5.71,0.0,-0.7618213660245184
2011,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,8.53,0.0,0.0,34.85,0.0,-0.24476327116212335
2012,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,13.52,0.0,0.0,20.88,0.0,-0.6475095785440613
2013,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.03,0.0,21.57,0.0,0.0,67.49,0.0,-0.3191583938361239
2014,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.16,0.0,31.09,0.0,0.01,37.24,0.0,-0.8308270676691729
2015,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.97,0.0,46.3,0.0,0.0,115.05,0.0,-0.39400260756192956
2016,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,2.36,0.0,59.23,0.0,0.0,46.18,0.0,-1.2314854915547855
2017,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,2.41,0.0,58.16,0.0,0.0,85.63,0.0,-0.6510568725913816
2018,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,3.75,3.09,59.38,9.08,0.66,43.72,0.0,-1.1505032021957913
2019,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,4.56,4.19,63.09,5.12,1.4,38.82,0.0,-1.5198351365275633
2020,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,5.12,5.22,63.25,4.2,0.72,176.99,0.0,-0.33826769874004176
2021,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,6.51,4.81,71.15,6.92,0.2,246.3,0.0,-0.25468940316686967
2022,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,6.27,3.99,79.43,10.74,0.67,167.26,0.0,-0.4010522539758461
2023,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,10.25,7.27,100.42,9.46,0.9,85.07,0.0,-1.0447866462912898
2024,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,13.22,10.07,80.34,7.73,1.02,86.15,0.0,-0.8181079512478234
