Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,29.41,0.0,0.0,0.0,0.16,10.24,0.0,2.8564453125
2006,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,39.74,0.0,0.0,0.0,0.0,24.32,0.0,1.634046052631579
2007,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,37.08,0.0,0.0,0.0,0.02,22.83,0.0,1.6233026719229084
2008,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,52.67,0.0,0.0,0.0,0.0,26.11,0.0,2.017234775947913
2009,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,73.87,0.0,0.0,0.0,0.01,36.02,0.0,2.050527484730705
2010,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,69.33,0.0,0.0,0.0,0.0,27.34,0.0,2.535844915874177
2011,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,50.64,0.0,0.0,0.0,0.24,26.84,0.0,1.8777943368107302
2012,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,22.3,0.0,0.0,0.0,0.0,31.8,0.0,0.7012578616352201
2013,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,46.75,0.0,0.0,0.0,0.01,34.84,0.0,1.3415614236509759
2014,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,206.15,0.0,0.0,0.0,0.0,145.17,0.0,1.4200592408899912
2015,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,147.49,0.0,0.0,0.0,0.26,416.91,0.0,0.35314576287448135
2016,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,513.61,0.0,0.0,0.0,35.74,1299.41,0.0,0.3677592137970309
2017,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,574.6,0.0,0.0,0.0,51.21,1283.23,0.0,0.4078692050528744
2018,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,327.72,1623.75,193.96,0.0,52.5,328.92,0.0,-4.689559771372978
2019,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,260.57,615.6,113.21,0.0,57.44,5.77,0.0,-91.10571923743503
2020,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,120.78,31.8,79.72,0.0,173.66,238.6,0.0,-0.689019279128248
2021,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,125.97,56.43,64.24000000000001,0.0,81.95,119.66,0.0,-0.6405649339796091
2022,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,121.24,57.51,75.89,0.0,90.22,53.45,0.0,-1.9154349859681943
2023,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,630.52,307.81,125.63,0.0,19.67,900.7,0.0,0.19696902409237255
2024,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,189.01,456.48,60.14,0.0,11.33,603.37,0.0,-0.5617448663340902
