Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
1986,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,2792.68,2134.45,302.23,0.0,0.0,0.0,0.0,,0.0,0.0,
1987,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,2730.16,2143.27,310.99,0.0,0.0,0.0,0.0,,0.0,0.0,
1988,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,2878.86,2140.4,312.76,0.0,0.0,1821.93,0.0,0.2336533236732476,0.0,0.0,
1989,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,3646.19,2663.08,430.54,0.0,0.0,2259.68,0.0,0.2445346243715925,0.0,0.0,
1990,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,3897.25,2967.46,441.84,0.0,0.0,2351.05,0.0,0.2075455647476659,0.0,0.0,
1991,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,4715.86,3736.44,489.44,0.0,0.0,2783.31,0.0,0.1760421943657011,0.0,0.0,
1992,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,6808.99,5629.49,737.92,0.0,0.0,3171.99,0.0,0.1392122925986526,0.0,0.0,
1993,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,7785.56,6602.41,816.06,0.0,0.0,3597.0,0.0,0.1020544898526551,0.0,0.0,
1994,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,7654.88,6260.41,869.57,0.0,391.94,3653.26,0.0,0.0363948911383258,0.0,0.0,
1995,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,8343.74,6442.24,867.35,0.0,380.88,4077.45,0.0,0.1602153306600939,0.0,0.0,
1996,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,8703.93,7000.42,886.0,0.0,330.89,5680.72,0.0,0.0856616766888704,0.0,0.0,3305.54
1997,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,10694.91,8496.53,978.41,0.0,419.77,7643.4,1419.18,0.0882971515837652,0.0,0.0,4883.27
1998,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,13507.24,11025.64,1180.8,0.0,456.03,8496.38,1704.84,0.0828106834280606,0.0,0.0,5068.68
1999,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,13951.18,11849.54,1232.69,0.0,554.95,9198.19,1874.32,0.0283585203354974,0.0,0.0,6872.66
2000,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,19768.57,17294.75,1621.87,0.0,973.17,10147.84,2944.28,-0.0092590046531807,0.0,0.0,9158.84
2001,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,24637.52,21475.76,1882.65,0.0,1070.78,9815.35,2867.89,0.0164256136444632,0.0,0.0,3779.6
2002,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,23637.71,21459.18,1712.07,0.0,777.14,7248.25,1487.55,-0.0355640010073491,0.0,0.0,3382.03
2003,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,10978.77,9581.81,1160.65,0.0,511.48,4731.42,0.0,-0.0581580159867437,0.0,0.0,3382.46
2004,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,11393.23,9319.76,1361.01,0.0,545.87,5415.47,20.56,0.0306455262388175,0.0,0.0,10876.94
2005,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,10378.62,8091.82,1179.14,0.0,304.16,8170.94,1.37,0.0983198141039682,0.0,0.0,14459.89
2006,SNI.OL,Stolt-Nielsen Ltd,Freight & Logistics Services,Industrials,10099.18,7838.43,1339.91,0.0,228.85,7220.24,1.8,0.095816417521919,0.0,0.0,12416.41
