Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2005,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,52.05,22.43,13.24,0.0,7.86,316.58,0.0,0.026912628719438992,0.0,0.0
2006,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,264.12,109.76,73.11999999999999,0.0,0.0,232.4,0.0,0.34956970740103277,0.0,0.0
2007,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,406.35,73.63,259.96000000000004,0.0,83.61,-50.0,0.0,0.21700000000000016,0.0,0.0
2008,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,650.16,277.55,152.19,0.0,74.64,35.29,0.0,4.130915273448569,0.0,0.0
2009,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,630.81,352.48,185.68,0.0,92.16,-272.15,0.0,-0.0018004776777509604,0.0,0.0
2010,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,632.98,372.29,98.84,0.0,89.0,-282.06,0.0,-0.2582783804864213,0.0,0.0
2011,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,827.06,416.09,96.34,0.0,77.91,-235.39,0.0,-1.0056501975445007,0.0,0.0
2012,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,687.7,435.58,148.8,0.0,67.77,-352.37,0.0,-0.10088827085166176,0.0,0.0
2013,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,258.74,101.76,90.48,0.0,56.91,-66.57,0.0,-0.1440588853838068,0.0,0.0
2014,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,260.7,121.52,138.43,0.0,52.99,-69.08,0.0,0.7562246670526925,0.0,0.0
2015,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,152.61,94.9,59.09,0.0,29.62,33.41,0.0,-0.9278659084106555,0.0,0.0
2016,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,126.64,100.43,45.88,0.0,26.13,-8.33,0.0,5.498199279711886,0.0,0.0
2017,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,137.23,94.01,50.78,0.0,22.87,-54.61,0.0,0.557223951657206,0.0,0.0
2018,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,173.54,151.68,53.77,0.0,25.53,-119.44,0.0,0.48091091761553934,0.0,0.0
2019,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,144.17,126.87,57.46,0.0,27.35,-90.27,0.0,0.7478675085853553,0.0,0.0
2020,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,84.23,123.68,34.03,0.0,33.75,-51.7,0.0,2.074081237911025,0.0,0.0
2021,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,108.83,87.61,28.89,0.0,1.76,-37.01,0.0,0.25479600108078904,0.0,0.0
2022,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,182.53,94.12,50.89,0.0,24.43,-29.15,0.0,-0.4490566037735848,0.0,0.0
2023,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,202.67,144.98,114.21,0.0,30.07,-170.06,0.0,0.5091732329765966,0.0,0.0
2024,IOX.OL,Interoil Exploration and Production ASA,Oil & Gas,Energy,180.61,253.52,8.34,0.0,62.71,-366.32,0.0,0.3929897357501638,0.0,0.0
