Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,710.78,340.19,294.01,22.9,9.13,377.01,0.0,0.23964881568128157
2006,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,762.83,371.35,303.36,28.98,0.0,434.78,0.0,0.269331615989696
2007,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,778.52,371.18,326.58,29.25,12.04,431.23,0.0,0.22718734781902927
2008,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,837.47,389.69,345.64,29.18,9.49,500.9,0.0,0.24322220003992825
2009,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,1045.22,496.24,413.13,34.91,9.59,544.23,0.0,0.296143174760671
2010,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,1021.8,466.71,421.47,35.68,0.0,603.03,0.0,0.2807488847984344
2011,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,1037.21,461.02,178.98000000000002,14.15,5.07,611.98,0.0,0.6638942449099644
2012,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,1063.98,483.63,423.55,23.42,5.09,656.34,0.0,0.2668281683273913
2013,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,1407.53,716.49,526.18,33.59,20.35,709.93,0.0,0.2508698040651896
2014,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,1756.06,871.38,660.74,48.78,42.13,930.83,0.0,0.24772514852336078
2015,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,2220.0,1090.61,846.16,64.64,34.09,1321.39,0.0,0.23746206646031834
2016,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,2619.44,1206.65,965.32,82.96,37.71,1195.91,0.0,0.4120042478112901
2017,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,2908.87,1264.83,1075.85,93.87,40.76,1616.34,0.0,0.3843869482905825
2018,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,3357.16,1364.25,1267.62,142.99,39.940000000000005,2385.28,0.0,0.34727159914140054
2019,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,3679.15,1543.42,1509.49,134.38,26.09,2896.94,0.0,0.25355374981877427
2020,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,5046.46,1917.0,2523.94,222.12,39.61,3484.61,0.0,0.22614582406639475
2021,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,5589.44,2103.18,3012.7000000000003,313.39,36.22,5381.28,0.0,0.1395077007700769
2022,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,5969.25,2538.68,3266.69,377.44,26.86,6114.17,0.0,0.08414224661728413
2023,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,7118.19,3073.87,3594.13,439.76,90.93,8169.95,0.0,0.0977998641362554
2024,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,8376.87,3402.96,3971.67,505.0,41.95,8811.25,0.0,0.16629763086962698
