Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2012,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,226.42,12.05,180.13000000000002,0.0,3.35,22.2,3.47,1.2033502142578867,0.0,8.33
2013,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,262.22,12.88,207.74,0.0,2.75,36.9,3.42,0.9635416666666672,0.0,7.960000000000001
2014,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,326.15,13.03,264.40999999999997,0.0,0.0,89.16,3.73,0.5243836796210576,0.0,7.380000000000001
2015,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,373.72,22.79,294.21,0.0,2.44,98.57,4.6,0.5261219346709318,0.0,8.68
2016,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,396.65,29.35,304.65,0.0,3.5,100.62,0.0,0.5878552971576225,0.0,11.27
2017,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,577.34,48.0,457.43,0.0,7.970000000000001,119.69,0.0,0.5342133845768237,0.0,17.18
2018,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,745.43,60.49,631.6600000000001,0.0,16.91,108.91,0.0,0.3339454595537587,0.0,27.22
2019,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,776.79,67.98,658.1200000000001,0.0,25.68,92.17,0.0,0.27134642508408185,0.0,52.69
2020,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,792.33,72.52,647.72,0.0,28.51,104.36,0.0,0.4175929474894598,0.0,49.85
2021,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,775.27,67.48,660.9399999999999,0.0,23.340000000000003,209.01,0.0,0.112482656332233,0.0,55.1
2022,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,892.74,80.2,757.21,0.0,26.59,165.2,-1.6,0.17567237163814137,0.0,50.85
2023,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,1133.97,103.23,936.8600000000001,0.0,46.5,205.4,-2.44,0.23344501379582125,0.0,59.94
2024,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,1346.28,108.07,1085.48,0.0,51.74,263.47,-2.75,0.38735041423749617,0.0,63.06
