Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,4267.88,3405.02,653.16,0.0,95.29,2890.82,1.71,0.03955360877847426
2013,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,9999.91,7992.71,1465.69,0.0,277.6,3484.26,3.77,0.07566161988285644
2014,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,11022.98,9344.73,1031.57,0.0,338.49,3157.3,12.46,0.09722818131341175
2015,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,13582.43,11550.71,1283.09,0.0,445.54,3707.98,11.51,0.08148697805344314
2016,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,14525.09,12335.33,1262.8,0.0,59.9,3856.81,10.43,0.22420641077357503
2017,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,16745.61,14252.12,1454.46,0.0,44.54,4655.01,10.01,0.2131802221641064
2018,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,18078.52,15453.6,1494.6,0.0,29.97,5096.91,14.64,0.21526738464849215
2019,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,18987.63,16288.01,1561.52,0.0,47.46,5238.72,8.44,0.20785339116779378
2020,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,21643.57,18517.86,1746.06,0.0,48.11,6113.8,21.93,0.21701411242020088
2021,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,21924.28,18618.0,1790.94,0.0,51.12,6640.68,15.59,0.2199760526541139
2022,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,24991.65,21221.48,2158.73,0.0,63.66,7431.29,37.65,0.2072288704956797
2023,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,29284.02,24907.79,2659.38,0.0,173.18,8284.67,37.25,0.1854944532031069
2024,BRAV.ST,Bravida Holding AB,Construction & Engineering,Industrials,30157.03,25793.09,2803.86,0.0,186.11,9046.21,29.81,0.15138463775972272
