Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2008,SYN.IC,Syn hf,Telecommunications Services,Communication Services,891.2,534.61,272.58000000000004,0.0,133.07,-69.41,0.0,0.7068145800316958,0.0,33.22
2009,SYN.IC,Syn hf,Telecommunications Services,Communication Services,689.22,429.6,196.46,0.0,80.62,184.57,0.0,-0.09459825540445364,0.0,20.21
2010,SYN.IC,Syn hf,Telecommunications Services,Communication Services,627.74,377.28,191.74,0.0,50.57,189.4,0.0,0.043030623020063496,0.0,17.88
2011,SYN.IC,Syn hf,Telecommunications Services,Communication Services,626.41,382.48,198.37,0.0,34.14,193.89,0.0,0.05889937593480812,0.0,16.97
2012,SYN.IC,Syn hf,Telecommunications Services,Communication Services,621.3,356.48,207.19,0.0,32.45,295.07,0.0,0.08533568305825714,0.0,17.51
2013,SYN.IC,Syn hf,Telecommunications Services,Communication Services,636.2,350.88,210.71,0.0,26.22,399.43,0.0,0.1211476353804172,0.0,17.72
2014,SYN.IC,Syn hf,Telecommunications Services,Communication Services,715.21,377.71,241.05,0.0,25.23,498.66,0.0,0.14282276501022748,0.0,20.75
2015,SYN.IC,Syn hf,Telecommunications Services,Communication Services,841.03,446.74,275.95,0.0,21.76,617.55,0.0,0.1563921949639705,0.0,24.51
2016,SYN.IC,Syn hf,Telecommunications Services,Communication Services,952.16,511.26,327.09999999999997,0.0,30.33,533.62,0.0,0.15642217308196846,0.0,30.82
2017,SYN.IC,Syn hf,Telecommunications Services,Communication Services,1108.86,608.44,379.96,0.0,31.32,803.96,0.0,0.11087616299318358,0.0,46.4
2018,SYN.IC,Syn hf,Telecommunications Services,Communication Services,1567.25,960.25,518.78,0.0,54.22,797.23,0.0,0.04264766754888806,0.0,72.19
2019,SYN.IC,Syn hf,Telecommunications Services,Communication Services,1423.73,904.72,483.09,0.0,145.88000000000002,638.5,0.0,-0.17221613155833987,0.0,89.19
2020,SYN.IC,Syn hf,Telecommunications Services,Communication Services,1458.45,1005.26,450.19000000000005,0.0,24.02,574.53,0.0,-0.03658642716655353,0.0,86.84
2021,SYN.IC,Syn hf,Telecommunications Services,Communication Services,1475.12,994.39,448.88,0.0,21.28,715.66,0.0,0.014769583321688942,0.0,77.94
2022,SYN.IC,Syn hf,Telecommunications Services,Communication Services,1633.42,1063.64,489.40000000000003,0.0,46.2,656.17,0.0,0.052090159562308454,0.0,80.74
2023,SYN.IC,Syn hf,Telecommunications Services,Communication Services,1666.95,1097.02,535.75,0.0,46.07,767.54,0.0,-0.015491049326419388,0.0,93.75
2024,SYN.IC,Syn hf,Telecommunications Services,Communication Services,1687.39,1119.13,548.54,0.0,47.94,708.27,0.0,-0.03984356248323376,0.0,93.38
