Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2013,ALIFb.ST,AddLife AB,Healthcare Equipment & Supplies,Health Care,783.04,477.94,221.22,0.0,2.68,261.9,0.9,0.30898021308980206,0.0,0.0
2014,ALIFb.ST,AddLife AB,Healthcare Equipment & Supplies,Health Care,903.96,559.29,248.99,0.0,2.39,250.53,0.74,0.3712739284435072,0.0,0.0
2015,ALIFb.ST,AddLife AB,Healthcare Equipment & Supplies,Health Care,967.45,605.12,262.64,0.0,2.84,245.62,0.28,0.39385929239528283,0.0,0.0
2016,ALIFb.ST,AddLife AB,Healthcare Equipment & Supplies,Health Care,1439.74,945.1,384.93,1.84,5.14,679.85,0.0,0.15651982054865035,0.0,0.0
2017,ALIFb.ST,AddLife AB,Healthcare Equipment & Supplies,Health Care,2259.44,1445.16,663.02,17.04,6.29,748.48,0.0,0.2164520094057289,0.0,0.0
2018,ALIFb.ST,AddLife AB,Healthcare Equipment & Supplies,Health Care,2323.94,1490.67,687.0,18.26,8.33,909.5,0.0,0.1717427157778999,0.0,0.0
2019,ALIFb.ST,AddLife AB,Healthcare Equipment & Supplies,Health Care,3237.87,2122.85,962.13,22.61,13.03,1375.46,8.72,0.1173763527864873,0.0,0.0
2020,ALIFb.ST,AddLife AB,Healthcare Equipment & Supplies,Health Care,5397.13,3536.03,1197.88,24.46,19.450000000000003,1965.29,8.56,0.3385414291866149,0.0,0.0
2021,ALIFb.ST,AddLife AB,Healthcare Equipment & Supplies,Health Care,8010.24,5147.34,1911.31,33.57,56.23,4174.98,5.55,0.22220388323968485,0.0,0.0
2022,ALIFb.ST,AddLife AB,Healthcare Equipment & Supplies,Health Care,8631.11,5374.97,2611.0,76.96,105.47,4676.21,2.82,0.13178586159951963,0.0,0.0
2023,ALIFb.ST,AddLife AB,Healthcare Equipment & Supplies,Health Care,9639.25,6057.25,3287.4000000000005,166.21,289.62,4991.54,2.01,0.03428222406904897,0.0,0.0
2024,ALIFb.ST,AddLife AB,Healthcare Equipment & Supplies,Health Care,10460.84,6536.24,3218.79,77.29,302.04999999999995,5455.08,3.08,0.08813409647207125,0.0,0.0
