Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
1997,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,1083.74,305.18,721.22,0.0,5.06,353.77,0.0,0.14777963083359222,0.0,44.73
2004,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,1981.83,552.63,1380.73,0.0,8.74,353.31,3.71,0.11128228110469945,0.0,57.83
2005,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,2077.68,563.32,1322.19,0.0,0.0,493.47,0.04,0.38939433851390975,0.0,38.64
2006,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,2726.71,866.27,1711.5,0.0,0.0,993.87,0.0,0.14985863342288233,0.0,44.76
2007,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,3347.64,1018.95,2044.6799999999998,0.0,0.0,1122.69,3.55,0.2521753800255716,0.0,42.32
2008,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,3908.49,1273.55,2219.1,31.17,20.03,1502.88,7.6,0.28267835390074664,0.0,46.24
2009,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,3849.92,1287.35,2249.7400000000002,34.29,11.35,1466.92,10.97,0.2271955287605978,0.0,50.73
2010,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,3639.83,1201.35,2166.29,17.38,8.65,2035.78,12.49,0.13714988746600798,0.0,42.66
2011,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,4425.66,1515.7,2543.33,0.0,10.11,2115.13,11.02,0.16768337135197425,0.0,47.16
2012,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,4981.54,1182.22,3386.0200000000004,0.0,12.63,2916.75,12.16,0.13679833111976786,0.0,49.5
2013,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,7524.3,2100.79,4814.3,0.0,43.95,3450.8,11.97,0.16323925643343334,0.0,71.84
2014,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,8088.11,2197.98,5211.0199999999995,0.0,37.11,3788.67,1.73,0.16937526382439838,0.0,82.86
2015,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,9418.21,2554.81,6105.01,0.0,33.37,4422.25,4.29,0.16378932529695867,0.0,88.34
2016,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,10870.25,2890.88,7028.839999999999,0.0,44.18,4435.29,18.02,0.2035227729486608,0.0,100.16
2017,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,12257.32,3090.96,8209.64,0.0,73.59,4975.21,17.01,0.17690125835800527,0.0,138.47
2018,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,13087.14,3321.65,8638.92,0.0,94.58,5317.46,15.61,0.1935076794416724,0.0,146.09
2019,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,18418.11,4102.01,13285.02,0.0,230.79,8783.09,0.94,0.09110738465146406,0.0,824.5
2020,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,19436.95,3900.49,14369.689999999999,0.0,193.43,10447.23,1.04,0.09315800606224783,0.0,874.05
2021,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,20148.37,3926.65,14776.539999999999,0.0,149.33,10709.27,0.97,0.12099168646080764,0.0,857.89
2022,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,22377.81,4652.86,16334.89,0.0,193.83,11460.85,1.88,0.10435821135104827,0.0,818.07
2023,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,26850.57,5558.62,19533.289999999997,0.0,401.09,12538.25,1.01,0.1082655595306265,0.0,945.51
2024,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,27621.65,5797.9,19898.57,0.0,414.93,13496.84,23.65,0.11170083332778621,0.0,929.54
