Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2006,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,4793.27,568.34,0.0,9.91,604.75,0.0,-8.882215791649443,0.0,0.0
2007,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,5619.25,570.64,0.0,35.89,713.91,0.0,-8.720679077194605,0.0,0.0
2008,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,5538.16,630.36,0.0,0.0,980.41,0.0,-6.291775889678807,0.0,0.0
2009,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,3243.45,526.7199999999999,0.0,34.57,645.67,0.0,-5.892700605572506,0.0,0.0
2010,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,3691.81,549.24,0.0,29.39,682.85,0.0,-6.253847843596691,0.0,0.0
2011,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,4031.73,539.81,0.0,31.09,698.51,0.0,-6.589211321240928,0.0,0.0
2012,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,3469.48,495.89,0.0,27.5,576.11,0.0,-6.930742392945791,0.0,0.0
2013,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,3436.79,514.4300000000001,0.0,35.2,590.92,0.0,-6.746124686928857,0.0,0.0
2014,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,3375.79,507.98,0.0,31.23,685.33,0.0,-5.712576423037077,0.0,0.0
2015,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,3471.62,494.3,0.0,24.86,821.55,0.0,-4.857622786196823,0.0,0.0
2016,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,3249.29,496.87,0.0,18.66,731.15,0.0,-5.149175955686247,0.0,0.0
2017,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,3610.96,501.61,0.0,16.46,802.52,0.0,-5.145080496436226,0.0,0.0
2018,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,3871.36,493.52,0.0,11.24,870.47,0.0,-5.027307086976001,0.0,0.0
2019,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,0.0,3493.41,484.83,0.0,10.24,864.53,0.0,-4.613466276473922,0.0,0.0
2020,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,3758.23,3197.36,534.25,0.0,7.16,945.0,0.0,0.02059259259259248,0.0,0.0
2021,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,5399.89,4295.46,549.1999999999999,0.0,4.01,1376.66,0.0,0.4004038760478261,0.0,0.0
2022,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,6532.24,5573.55,595.74,0.0,7.6,1540.85,0.0,0.23061946328325247,0.0,0.0
2023,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,5302.83,4761.4,620.06,0.0,17.91,1433.63,0.0,-0.06733955065114405,0.0,0.0
2024,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,4746.33,4220.54,623.4200000000001,0.0,26.44,1429.05,0.0,-0.08681991532836507,0.0,0.0
