Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2014,B3.ST,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,285.55,0.0,262.52,40.98,1.07,20.95,12.52,1.8804899910367499,0.0,3.03
2015,B3.ST,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,365.71,0.0,334.29999999999995,59.48,0.94,21.96,19.48,2.1706081081081092,0.0,4.4
2016,B3.ST,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,479.73,0.0,436.53,71.65,0.96,76.26,5.97,1.3850176334671047,0.0,5.28
2017,B3.ST,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,600.13,0.0,564.98,90.4,1.64,96.06,14.67,1.1190282669556575,0.0,6.5
2018,B3.ST,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,680.15,0.0,637.91,96.85,2.48,90.7,28.79,1.143275587915307,0.0,6.51
2019,B3.ST,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,781.19,0.0,753.1099999999999,95.51,4.03,81.28,47.95,0.9251721736438917,0.0,23.06
2020,B3.ST,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,871.38,0.0,833.2499999999999,113.41,5.19,131.56,41.67,0.8448305720718124,0.0,28.14
2021,B3.ST,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,923.92,0.0,854.7199999999999,136.01,3.23,169.83,19.77,1.065295358649789,0.0,20.34
2022,B3.ST,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,1090.83,0.0,963.0600000000001,132.21,2.8,183.5,31.07,1.1985832129375025,0.0,19.61
2023,B3.ST,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,1135.41,0.0,1051.2199999999998,122.92,3.88,157.76,23.66,1.1202182780288847,0.0,21.1
2024,B3.ST,B3 Consulting Group AB (publ),Software & IT Services,Information Technology,1148.5,0.0,1122.25,145.02,18.0,239.03,30.53,0.5685932630954147,0.0,31.73
