Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,2821.81,2267.81,127.59,0.0,0.0,1097.6,0.0,0.3884930758017493,0.0,0.0,3714.87
2005,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,3023.12,2567.29,150.67000000000002,0.0,0.0,1220.54,0.0,0.250020482737149,0.0,0.0,4111.8
2006,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,3507.18,2959.9,172.98,0.0,0.0,1432.42,0.0,0.2613060415241338,0.0,0.0,6181.39
2007,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,4442.94,3830.41,210.13,0.0,0.0,1602.83,0.0,0.251055944797639,0.0,0.0,6286.5
2008,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,4990.7,4395.14,291.83000000000004,0.0,0.0,1988.96,0.0,0.1527079478722545,0.0,0.0,3731.42
2009,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,5081.9,4413.34,229.88,20.95,0.0,1799.78,0.0,0.2553812132593981,0.0,0.0,4633.92
2010,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,4787.33,4250.12,196.41,12.8,0.0,1734.48,0.0,0.2038651353719847,0.0,0.0,4008.35
2011,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,5081.5,4551.8,207.46,9.35,0.0,1684.07,0.0,0.1968979911761386,0.0,0.0,3106.14
2012,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,5037.19,4184.33,227.35,12.71,0.0,1708.19,0.0,0.3736235430484897,0.0,0.0,3131.61
2013,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,5217.84,4340.25,234.26,14.84,0.0,1761.16,0.0,0.3737139158282042,0.0,0.0,4927.04
2014,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,5345.71,4359.64,305.85,13.37,0.0,1863.82,0.0,0.3721335751306455,0.0,0.0,5309.58
2015,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,5780.93,4761.24,250.45,8.05,0.0,2027.53,0.0,0.3833679403017467,0.0,0.0,6749.16
2016,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,6146.91,1916.15,3457.06,0.0,0.0,2023.05,0.0,0.382442351894417,0.0,0.0,6764.12
2017,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,6619.8,2163.68,3705.96,18.66,0.0,2138.36,0.0,0.3595372154361289,0.0,0.0,6898.56
2018,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,7702.29,2707.61,4156.47,17.28,0.0,2102.41,0.0,0.4069092137118829,0.0,0.0,5750.72
2019,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,7721.36,2662.06,4188.02,18.71,0.0,1995.67,0.0,0.4459605044922251,0.0,0.0,6009.59
2020,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,8062.79,2829.86,4511.26,18.23,36.45,2017.71,0.0,0.348637812173206,0.0,0.0,6121.35
2021,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,8256.37,2862.55,4455.9,17.27,35.57,2106.42,0.0,0.4365795995100698,0.0,0.0,5220.56
2022,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,8520.15,2893.88,4721.860000000001,0.0,52.49,2310.73,0.0,0.3686800275237691,0.0,0.0,986.26
2023,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,9149.88,2811.93,5314.71,0.0,92.4,2596.05,0.0,0.3585601201825846,0.0,0.0,969.11
2024,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,8955.23,2651.59,5324.1,0.0,104.58,2461.65,0.0,0.3554363942883834,0.0,0.0,818.75
