Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,36.23,1.14,23.85,12.06,0.0,36.06,0.0,0.6461453133666111,0.0,0.0,278.57
2005,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,60.34,0.97,26.840000000000003,13.88,0.0,69.51,0.0,0.6676737160120846,0.0,0.0,1084.36
2006,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,60.02,0.74,30.47,15.12,0.0,107.51,0.0,0.4086131522649056,0.0,0.0,985.36
2007,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,56.08,0.75,33.379999999999995,21.0,0.0,115.93,0.0,0.3704821875269559,0.0,0.0,1152.82
2008,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,53.62,0.57,36.76,24.96,0.0,133.77,0.0,0.3083651042834716,0.0,0.0,221.33
2009,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,68.87,0.83,34.41,20.34,0.0,149.57,0.0,0.3608343919235142,0.0,0.0,522.65
2010,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,98.87,0.08,41.760000000000005,21.81,0.0,170.72,0.0,0.4618088097469541,0.0,0.0,721.96
2011,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,108.91,0.0,90.43,20.16,0.0,170.68,0.0,0.2263885633934848,0.0,0.0,287.86
2012,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,156.49,2.6,135.4,67.6,0.03,186.23,0.0,0.4621167373677711,0.0,0.0,408.78
2013,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,184.54,5.47,205.01,81.88,0.09,185.29,0.0,0.3014193966215122,0.0,0.0,592.86
2014,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,262.0,10.68,193.85,87.33,0.89,241.11,0.0,0.5968645016797313,0.0,0.0,1741.59
2015,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,380.15,22.65,279.42,97.06,2.03,334.39,0.0,0.5176889261042495,0.0,0.0,4531.29
2016,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,521.88,26.39,316.59000000000003,91.53,1.48,436.4,0.0,0.6162923923006415,0.0,0.0,6272.46
2017,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,566.57,35.49,383.25,101.0,4.01,580.8,0.0,0.4215220385674932,0.0,0.0,5866.14
2018,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,587.37,52.46,479.59,138.31,3.73,641.58,0.0,0.2959880295520434,0.0,0.0,3228.42
2019,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,690.11,67.34,584.8299999999999,162.55,6.34,661.49,0.0,0.293504059018277,0.0,0.0,3446.02
2020,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,666.91,44.39,644.79,189.39,5.88,725.04,0.0,0.2223877303321196,0.0,0.0,2960.5
2021,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,643.09,50.51,678.89,233.96,6.050000000000001,612.15,0.0,0.2313158539573635,0.0,0.0,1887.16
2022,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,801.59,90.26,717.76,226.87,10.91,618.56,0.0,0.3387383600620798,0.0,0.0,2194.3
2023,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,1017.33,106.07,818.71,236.61,9.66,740.21,0.0,0.4316342659515542,0.0,0.0,3116.68
2024,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,1212.29,101.18,889.97,273.96,9.2,901.34,0.0,0.5390862493620608,0.0,0.0,7613.13
