Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,46204.49,28599.59,15872.86,0.0,1221.63,19713.2,304.8,0.02549755220301714,0.0,3280.0
2005,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,41977.11,26310.78,14961.51,0.0,985.15,18132.45,359.3,-0.015159733394621842,0.0,3227.78
2006,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,37034.2,23287.14,14414.7,0.0,1093.97,15158.22,518.16,-0.11237351990701955,0.0,4030.0
2007,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,28030.05,0.0,29984.7,0.0,0.0,14509.45,412.29,-0.130993436422294,0.0,3580.86
2008,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,26650.16,17747.56,10310.89,82.36,1358.86,12902.12,553.36,-0.19953134336344744,0.0,2273.01
2009,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,21224.57,15717.7,7828.3099999999995,61.09,951.27,7597.14,66.35,-0.4190806016579913,0.0,1649.44
2010,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,20847.8,16182.05,5257.969999999999,0.0,0.0,7741.11,38.94,-0.07612033341688028,0.0,1432.54
2011,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,19365.84,15114.44,10027.720000000001,38.18,592.2,5672.55,39.46,-1.1082508609053556,0.0,1487.52
2012,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,15751.66,11665.77,5925.1900000000005,38.12,566.51,6243.99,40.37,-0.376759129012342,0.0,749.62
2013,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,15767.9,11819.1,5894.71,39.82,502.87,7084.05,0.0,-0.3400540651181176,0.0,791.01
2014,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,16783.39,12112.05,6825.67,50.14,346.79999999999995,7605.32,0.0,-0.32227309304539453,0.0,1049.59
2015,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,17956.41,12594.08,6493.810000000001,75.14,233.46,9877.47,0.0,-0.13057999669955983,0.0,925.77
2016,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,15978.43,11605.56,6245.360000000001,58.52,235.92,9556.82,0.0,-0.2144949889189081,0.0,950.18
2017,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,17247.86,12036.92,5898.57,51.32,317.23,11493.21,0.0,-0.08296550746049186,0.0,854.65
2018,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,18666.19,13196.24,6160.29,60.49,176.67,13106.86,0.0,-0.06153418896669387,0.0,881.41
2019,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,19018.38,13682.44,6427.7300000000005,63.01,149.64,13166.71,0.0,-0.08949995860773115,0.0,1119.37
2020,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,20261.52,13140.23,6695.57,70.77,119.03,14496.94,0.0,0.02603721888895185,0.0,1013.34
2021,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,21177.96,14846.22,6538.0199999999995,60.97,71.14,17013.51,1463.68,-0.011714443592342747,0.0,916.58
2022,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,25028.5,18414.06,6573.05,61.57,39.37,21828.25,1815.88,0.002689462458546718,0.0,838.79
2023,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,22152.04,16306.89,7255.110000000001,83.27,136.89,21218.02,1740.39,-0.06374918820597762,0.0,1070.01
2024,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,22525.77,17332.97,7861.82,85.99,196.37,20509.8,1938.02,-0.1238160320244906,0.0,1319.99
