Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,592.32,382.91,178.89,0.0,5.85,94.08,0.0,0.2622236394557827,0.0,24.74
2005,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,614.1,403.19,179.37,0.0,4.83,135.45,0.0,0.19719453672942064,0.0,19.95
2006,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,718.7,495.78,214.59,4.02,4.22,167.17,0.0,0.04863312795358067,0.0,18.37
2007,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,664.98,455.79,224.91000000000003,2.4,11.23,151.65,0.0,-0.16188592152983858,0.0,22.05
2008,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,773.52,549.08,261.15,4.12,15.920000000000002,128.04,0.0,-0.37886597938144356,0.0,23.25
2009,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,608.87,398.43,240.7,0.87,15.94,53.44,0.0,-0.8482410179640716,0.0,22.03
2010,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,473.47,326.75,174.12,0.4,14.45,43.78,0.0,-0.9467793513019638,0.0,19.78
2011,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,536.8,378.94,168.77999999999997,0.78,13.4,10.14,0.0,-2.321499013806707,0.0,15.95
2012,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,479.37,331.2,151.47,0.75,12.16,-22.08,0.0,0.6662137681159414,0.0,10.91
2013,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,201.24,138.33,103.27000000000001,0.0,5.72,4.46,0.0,-10.331838565022425,0.0,7.93
2014,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,154.59,105.84,40.879999999999995,0.0,3.19,12.9,0.0,0.36279069767441896,0.0,2.62
2015,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,273.4,189.15,53.02,0.0,3.42,54.21,0.0,0.5130049806308793,0.0,3.01
2016,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,358.76,264.89,60.78,0.0,3.85,72.0,0.0,0.40611111111111114,0.0,3.43
2017,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,452.92,344.25,73.07,0.0,3.16,102.53,0.0,0.31639520140446725,0.0,4.13
2018,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,566.11,425.12,82.01,0.0,4.97,155.93,0.0,0.3463733726672225,0.0,4.89
2019,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,699.2,501.96,103.82,0.0,3.97,215.34,0.0,0.4153896164205446,0.0,13.63
2020,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1141.96,789.41,236.64,0.0,10.3,404.17,0.0,0.26130093772422514,0.0,35.89
2021,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1725.32,1290.86,276.53,0.0,6.15,629.65,0.0,0.2410545541173669,0.0,33.39
2022,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2662.36,1961.52,364.06,0.0,8.73,916.6,0.0,0.3578987562731836,0.0,38.63
2023,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2527.78,1688.63,463.39,3.42,20.32,1194.11,0.0,0.3005250772541894,0.0,52.74
2024,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2673.16,1720.24,579.1,0.0,28.31,1564.63,0.0,0.2208253708544511,0.0,65.4
