Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
1998,RIASb.CO,Rias A/S,Chemicals,Materials,215.8,159.83,47.27,0.0,0.16,92.57,0.0,0.0922545101004644,0.0,0.0,65.5
1999,RIASb.CO,Rias A/S,Chemicals,Materials,221.91,163.45,49.91,0.0,0.12,92.06,0.0,0.0915707147512493,0.0,0.0,45.85
2000,RIASb.CO,Rias A/S,Chemicals,Materials,265.49,191.18,61.71,0.0,0.56,92.9,0.0,0.1296017222820236,0.0,0.0,51.88
2001,RIASb.CO,Rias A/S,Chemicals,Materials,232.54,167.03,57.69,0.0,0.64,98.58,0.0,0.0728342462974233,0.0,0.0,67.26
2002,RIASb.CO,Rias A/S,Chemicals,Materials,216.0,151.67,55.58,0.0,0.38,95.54,0.0,0.0876072849068454,0.0,0.0,43.13
2003,RIASb.CO,Rias A/S,Chemicals,Materials,238.71,164.66,62.78,0.0,0.44,113.96,0.0,0.0950333450333451,0.0,0.0,57.35
2004,RIASb.CO,Rias A/S,Chemicals,Materials,257.39,185.51,62.67,0.0,0.5,119.54,0.0,0.0728626401204617,0.0,0.0,84.73
2005,RIASb.CO,Rias A/S,Chemicals,Materials,286.04,205.03,65.89,0.0,0.76,122.12,0.0,0.1175892564690469,0.0,0.0,123.0
2006,RIASb.CO,Rias A/S,Chemicals,Materials,291.13,205.37,274.79,0.0,0.7,138.97,0.0,-1.3652586889256677,0.0,0.0,152.95
2007,RIASb.CO,Rias A/S,Chemicals,Materials,310.44,225.38,294.6,0.0,0.72,139.01,0.0,-1.5125530537371414,0.0,0.0,127.47
2008,RIASb.CO,Rias A/S,Chemicals,Materials,314.03,218.53,76.48,0.0,2.52,161.69,0.0,0.1020471272187517,0.0,0.0,101.41
2009,RIASb.CO,Rias A/S,Chemicals,Materials,266.04,186.62,262.16,0.0,2.62,165.45,0.0,-1.1203384708371111,0.0,0.0,71.94
2010,RIASb.CO,Rias A/S,Chemicals,Materials,242.98,168.15,68.49000000000001,0.0,1.2,159.57,0.0,0.032211568590587,0.0,0.0,85.64
2011,RIASb.CO,Rias A/S,Chemicals,Materials,275.56,192.05,71.6,0.0,1.0,164.22,0.0,0.0664352697600779,0.0,0.0,86.27
2012,RIASb.CO,Rias A/S,Chemicals,Materials,244.53,167.41,70.58,0.0,0.44,155.55,0.0,0.0392156862745098,0.0,0.0,93.47
2013,RIASb.CO,Rias A/S,Chemicals,Materials,242.42,167.98,71.93,0.0,0.26,172.46,0.0,0.013046503537052,0.0,0.0,107.63
2014,RIASb.CO,Rias A/S,Chemicals,Materials,309.69,216.95,82.01,0.0,0.32,175.2,0.0,0.0594178082191781,0.0,0.0,126.44
2015,RIASb.CO,Rias A/S,Chemicals,Materials,312.38,217.42,88.05,0.0,0.32,204.63,0.0,0.0322044665982505,0.0,0.0,135.31
2016,RIASb.CO,Rias A/S,Chemicals,Materials,334.65,233.01,91.22,0.0,0.48,195.94,0.0,0.0507298152495661,0.0,0.0,108.43
2017,RIASb.CO,Rias A/S,Chemicals,Materials,326.62,227.85,88.45,0.0,0.5,207.4,0.0,0.0473481195756991,0.0,0.0,125.33
2018,RIASb.CO,Rias A/S,Chemicals,Materials,354.29,246.23,96.31,0.0,0.66,210.61,0.0,0.0526565690138171,0.0,0.0,131.54
2019,RIASb.CO,Rias A/S,Chemicals,Materials,372.31,258.34,101.25,0.0,0.76,222.68,0.0,0.0537093587210347,0.0,0.0,132.89
2020,RIASb.CO,Rias A/S,Chemicals,Materials,416.46,283.64,113.92,0.0,0.92,250.49,0.0,0.071779312547407,0.0,0.0,152.46
2021,RIASb.CO,Rias A/S,Chemicals,Materials,429.64,285.3,119.14,0.0,1.34,241.5,0.0,0.09879917184265,0.0,0.0,202.56
2022,RIASb.CO,Rias A/S,Chemicals,Materials,454.98,308.94,117.02,0.0,1.48,267.24,0.0,0.1030534351145039,0.0,0.0,188.63
2023,RIASb.CO,Rias A/S,Chemicals,Materials,466.81,312.49,129.08,0.0,2.62,283.62,0.0,0.0797546012269938,0.0,0.0,234.09
2024,RIASb.CO,Rias A/S,Chemicals,Materials,495.84,333.05,133.99,0.0,2.4,302.39,0.0,0.0873044743543105,0.0,0.0,230.37
