Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2010,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,268.93,18.19,258.47,0.0,0.0,19.37,293.42,-11.09
2011,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,295.85,24.51,257.85,0.0,0.0,21.27,321.82,15.1
2012,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,318.73,101.61,267.67,0.0,0.0,24.25,347.63,83.95
2013,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,447.46,189.09,352.81,0.0,0.0,22.64,475.68,88.81
2014,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,671.72,319.18,352.43,0.0,0.0,19.1,699.85,-47.98
2015,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,749.84,295.39,430.48,0.0,0.0,17.17,780.73,45.58
2016,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,899.09,378.57,558.91,0.0,0.0,12.69,925.16,173.05
2017,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,1166.26,510.75,846.65,0.0,0.0,19.45,1466.41,216.77
2018,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,1382.81,463.14,1058.59,0.0,0.0,19.52,1661.92,85.08
2019,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,1325.15,418.18,1016.31,0.0,0.0,23.43,1576.3,95.4
2020,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,1550.9,451.51,1197.71,0.0,15.33,23.28,1819.58,181.05
2021,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,1443.36,209.41,1197.75,0.0,17.4,52.2,1725.19,67.76
2022,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,1452.13,222.37,1140.25,4.13,0.0,70.79,1805.32,15.25
2023,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,1598.7,356.72,1333.73,28.61,0.38,65.0,2005.27,231.54
2024,VERK.HE,Verkkokauppa.com Oyj,Diversified Retail,Consumer Discretionary,1559.46,418.9,1297.49,23.85,0.0,64.4,2095.72,149.92
