Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1998,RIASb.CO,Rias A/S,Chemicals,Materials,92.41,26.33,33.17,0.0,1.09,38.53,130.95,11.82
1999,RIASb.CO,Rias A/S,Chemicals,Materials,87.18,23.42,28.54,0.0,0.0,39.3,126.48,6.98
2000,RIASb.CO,Rias A/S,Chemicals,Materials,96.12,15.42,39.71,7.19,0.41,43.14,139.83,0.24
2001,RIASb.CO,Rias A/S,Chemicals,Materials,85.36,16.34,24.12,0.0,1.23,44.23,130.08,15.66
2002,RIASb.CO,Rias A/S,Chemicals,Materials,86.0,30.9,20.32,0.0,0.84,36.57,122.92,20.7
2003,RIASb.CO,Rias A/S,Chemicals,Materials,85.43,16.03,22.36,0.0,3.0,39.38,144.44,11.25
2004,RIASb.CO,Rias A/S,Chemicals,Materials,0.0,0.0,0.0,0.0,0.0,0.0,152.45,7.87
2005,RIASb.CO,Rias A/S,Chemicals,Materials,113.62,42.93,32.61,0.0,3.52,32.25,162.02,30.18
2006,RIASb.CO,Rias A/S,Chemicals,Materials,113.44,26.87,35.19,0.0,2.86,69.42,182.86,6.83
2007,RIASb.CO,Rias A/S,Chemicals,Materials,107.39,25.28,29.31,0.0,1.12,69.79,177.18,12.33
2008,RIASb.CO,Rias A/S,Chemicals,Materials,114.4,5.24,64.18,31.43,2.94,107.27,237.01,8.51
2009,RIASb.CO,Rias A/S,Chemicals,Materials,95.19,0.0,47.29,0.0,0.0,65.92,224.52,29.45
2010,RIASb.CO,Rias A/S,Chemicals,Materials,99.94,7.0,48.24,16.19,2.35,102.56,218.67,4.69
2011,RIASb.CO,Rias A/S,Chemicals,Materials,96.15,6.64,39.57,0.55,4.66,64.31,216.49,25.59
2012,RIASb.CO,Rias A/S,Chemicals,Materials,87.91,13.6,28.83,0.0,5.14,55.77,196.08,11.69
2013,RIASb.CO,Rias A/S,Chemicals,Materials,107.64,23.73,38.16,0.0,6.18,56.32,221.85,10.26
2014,RIASb.CO,Rias A/S,Chemicals,Materials,112.21,21.36,38.01,0.0,2.9,54.01,224.08,4.81
2015,RIASb.CO,Rias A/S,Chemicals,Materials,129.41,22.83,39.34,0.0,0.15,59.17,256.29,4.4
2016,RIASb.CO,Rias A/S,Chemicals,Materials,131.13,29.87,44.81,0.0,2.3,56.94,252.06,19.8
2017,RIASb.CO,Rias A/S,Chemicals,Materials,137.21,36.22,41.73,0.0,2.29,56.58,260.88,12.26
2018,RIASb.CO,Rias A/S,Chemicals,Materials,139.5,33.95,41.98,0.0,2.35,57.56,264.34,9.29
2019,RIASb.CO,Rias A/S,Chemicals,Materials,158.7,43.68,55.83,0.0,2.25,61.99,291.18,21.77
2020,RIASb.CO,Rias A/S,Chemicals,Materials,180.94,51.4,89.7,6.97,3.42,106.1,365.03,42.27
2021,RIASb.CO,Rias A/S,Chemicals,Materials,164.73,36.88,69.73,5.91,5.41,96.82,333.84,10.54
2022,RIASb.CO,Rias A/S,Chemicals,Materials,188.59,49.9,72.84,6.08,5.04,99.95,364.71,30.51
2023,RIASb.CO,Rias A/S,Chemicals,Materials,199.9,61.68,77.52,7.06,4.21,102.07,382.38,40.21
2024,RIASb.CO,Rias A/S,Chemicals,Materials,227.78,64.16,90.31,7.72,7.69,98.94,410.22,24.6
