Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,62.97,41.62,15.7,0.0,0.0,1.25,65.65,-10.9
2006,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,94.28,11.97,54.13,35.0,0.0,1803.51,110.11,-80.37
2007,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,1584.55,973.66,918.74,222.0,69.85,2843.71,10426.85,362.34
2008,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,2378.79,867.35,1530.73,533.37,564.91,4456.75,12287.78,1378.05
2009,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,1928.94,659.82,1407.02,906.96,208.54,4099.71,11848.2,18.41
2010,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,3001.9,892.48,1928.43,1085.3,114.72,5233.58,12613.01,1069.46
2011,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,2055.3,688.71,1525.8,1064.3200000000002,180.41,4296.79,8868.06,1294.27
2012,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,2515.0,584.0,4080.0,3641.0,51.0,3991.0,7926.0,905.0
2013,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,1408.0,403.0,1235.0,874.0,13.0,3087.0,6205.0,1476.0
2014,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,1209.0,644.0,3825.0,3335.0,28.0,428.0,3634.0,730.0
2015,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,783.0,452.0,748.0,441.0,37.0,2.0,2277.0,386.0
2016,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,498.0,89.0,444.0,377.0,0.0,12.0,1620.0,158.0
2017,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,310.0,133.0,185.0,155.0,0.0,11.0,919.0,438.0
2018,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,494.0,22.0,537.0,472.0,0.0,10.0,1082.0,-19.0
2019,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,4591.1,2510.62,3142.67,0.0,930.51,13606.52,25764.6,2190.72
2020,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,3679.92,2221.68,2925.06,0.0,231.6,14616.74,25407.74,3274.97
2021,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,2492.3,1083.22,2545.14,0.0,140.91,16723.92,27212.7,429.73
2022,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,5720.18,2629.38,4748.36,0.0,2047.47,20409.05,32384.29,5389.77
2023,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,3870.59,1689.52,4475.66,1266.89,1418.91,24607.01,34590.08,2636.78
2024,BNOR.OL,Bluenord ASA,Oil & Gas,Energy,5845.38,2848.24,5608.97,2649.34,1.14,29243.95,39345.78,3314.46
