Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,171.08,41.9,92.9,20.63,0.0,132.35,345.35,54.77
2005,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,148.84,33.06,94.21,12.26,0.46,129.08,324.07,84.47
2006,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,213.58,40.41,137.97,22.3,3.22,203.29,547.01,96.15
2007,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,177.6,30.13,111.0,30.13,0.79,188.7,497.92,20.17
2008,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,280.56,113.63,138.9,45.34,0.98,199.45,641.66,62.58
2009,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,216.07,87.89,113.62,33.33,0.06,145.86,500.62,32.21
2010,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,211.05,79.44,113.7,38.16,0.0,123.05,465.71,23.4
2011,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,178.13,52.37,122.42,45.77,0.0,110.24,437.73,11.27
2012,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,145.89,24.64,85.71,33.09,0.0,93.87,379.71,0.5
2013,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,204.45,89.25,111.12,42.12,0.0,96.66,455.69,20.3
2014,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,161.84,33.13,101.32,37.71,0.0,101.04,426.52,-17.4
2015,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,120.2,13.72,72.84,19.2,0.07,93.43,378.2,6.8
2016,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,107.51,8.12,96.24,30.74,0.02,78.86,339.8,18.92
2017,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,113.62,5.58,240.17,154.23,0.05,77.28,360.63,18.12
2018,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,109.97,7.91,241.51,152.36,0.16,68.02,342.71,15.58
2019,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,105.22,11.4,99.05,11.81,0.0,73.33,334.84,15.93
2020,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,109.74,13.72,98.7,13.62,0.0,70.68,341.51,27.7
2021,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,120.28,10.75,107.72,16.02,0.27,67.3,337.72,30.94
2022,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,168.42,38.95,129.08,18.87,1.1,71.84,411.85,63.83
2023,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,170.62,30.0,105.54,22.68,0.0,77.86,433.02,55.66
2024,TULAV.HE,Tulikivi Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,154.22,7.99,100.96,23.55,0.0,75.38,431.36,41.61
