Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.87
2006,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1953.36,64.2,1740.2,0.0,0.0,746.68,3219.86,615.03
2007,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2009.75,51.63,1664.11,0.0,41.85,689.12,3118.97,197.3
2008,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2479.47,302.82,1836.34,4.17,42.37,831.36,4106.76,461.87
2009,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1684.14,83.42,1279.76,2.32,0.0,732.86,3014.89,339.81
2010,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2074.89,79.76,1408.88,9.9,0.0,749.26,3389.45,105.71
2011,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2216.72,53.79,1432.59,26.3,0.0,745.28,3539.34,203.93
2012,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2509.47,550.74,1395.2,11.13,0.0,702.05,3771.71,500.08
2013,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2405.89,178.35,1684.0,38.22,0.0,805.0,3768.39,364.42
2014,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2725.04,248.82,2109.35,31.38,0.0,1102.87,5213.96,489.96
2015,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3502.33,328.84,3121.33,19.45,0.0,1600.89,7744.55,902.24
2016,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4188.95,286.75,3394.34,61.32,0.0,1815.5,10255.57,565.9
2017,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4830.64,279.04,3622.57,86.17,0.0,1912.23,11419.22,864.6
2018,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5343.04,371.46,4192.36,4.32,0.0,2070.7,12461.32,1252.83
2019,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6216.86,346.75,4165.35,7.9,0.0,2331.54,16809.76,969.55
2020,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5284.84,407.45,3924.39,20.59,0.0,2298.88,15490.83,2371.53
2021,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6329.38,693.97,4842.8,0.0,0.0,2356.67,18858.67,1503.21
2022,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,9076.46,702.41,6113.02,5.88,0.0,2404.06,25872.56,1298.92
2023,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,11150.64,4898.29,4909.44,0.0,0.0,2513.5,27470.18,782.91
2024,JBTM.IC,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,21177.71,13961.63,6086.33,0.0,0.0,2656.16,38800.23,2499.01
