Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,SCANA.OL,Scana ASA,Metals & Mining,Materials,1253.68,472.81,673.0899999999999,0.0,0.0,149.21,0.0,0.7223376449299658
2005,SCANA.OL,Scana ASA,Metals & Mining,Materials,1568.0,660.0,734.0,0.0,25.0,439.14,4.23,0.33606243092676547
2006,SCANA.OL,Scana ASA,Metals & Mining,Materials,1914.8,791.56,867.24,0.0,0.0,616.61,37.25,0.3915211207292081
2007,SCANA.OL,Scana ASA,Metals & Mining,Materials,2469.04,1088.63,1058.24,0.0,0.0,723.76,17.18,0.4348125354279697
2008,SCANA.OL,Scana ASA,Metals & Mining,Materials,2896.12,1304.66,1241.04,0.0,0.0,722.94,41.78,0.4582330787739301
2009,SCANA.OL,Scana ASA,Metals & Mining,Materials,2267.0,935.0,1068.0,0.0,0.0,873.43,32.48,0.29141967745140246
2010,SCANA.OL,Scana ASA,Metals & Mining,Materials,1747.64,789.37,1002.19,0.0,0.0,731.4,27.14,-0.057900703983969154
2011,SCANA.OL,Scana ASA,Metals & Mining,Materials,2041.99,859.21,1186.43,0.0,0.0,630.38,28.14,-0.0055427321873293
2012,SCANA.OL,Scana ASA,Metals & Mining,Materials,1874.23,645.49,1249.76,0.0,26.44,569.64,20.18,-0.08046522667932587
2013,SCANA.OL,Scana ASA,Metals & Mining,Materials,1459.66,438.94,1084.28,0.0,31.69,405.26,0.24,-0.23489519112207138
2014,SCANA.OL,Scana ASA,Metals & Mining,Materials,1196.22,359.85,887.73,8.98,27.45,153.95,0.24,-0.4528828069265192
2015,SCANA.OL,Scana ASA,Metals & Mining,Materials,854.28,307.42,585.26,5.87,23.12,182.29,0.19,-0.3049649276633061
2016,SCANA.OL,Scana ASA,Metals & Mining,Materials,718.3,228.43,465.34,3.09,16.98,213.46,0.12,0.04981739863283054
2017,SCANA.OL,Scana ASA,Metals & Mining,Materials,258.14,75.75999999999999,202.71,0.49,6.6,175.75,0.07,-0.15038107155044936
2018,SCANA.OL,Scana ASA,Metals & Mining,Materials,223.0,72.0,165.0,0.75,6.0,12.74,0.01,-1.5098039215686274
2019,SCANA.OL,Scana ASA,Metals & Mining,Materials,364.13,224.17,129.31,0.96,7.0,22.54,0.0,0.20452528837622067
2020,SCANA.OL,Scana ASA,Metals & Mining,Materials,318.15,169.31,114.25,0.97,9.13,74.33,0.0,0.3555764832503696
2021,SCANA.OL,Scana ASA,Metals & Mining,Materials,304.68,169.75,118.27,0.97,5.71,102.13,0.0,0.11671399197101742
2022,SCANA.OL,Scana ASA,Metals & Mining,Materials,911.7,438.2,402.88,7.46,41.67,492.63,0.0,0.07390942492337056
2023,SCANA.OL,Scana ASA,Metals & Mining,Materials,1606.0,881.3,543.5,2.7,40.5,581.2,0.0,0.246730901582932
2024,SCANA.OL,Scana ASA,Metals & Mining,Materials,1970.0,919.3,790.1,4.3,37.2,663.0,0.0,0.3434389140271493
