Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,8.44,6.06,20.19,5.05,0.0,40.83,0.0,-0.3125153073720304
2005,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,14.86,7.95,17.88,3.63,0.0,28.02,0.0,-0.26195574589578874
2006,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,23.84,10.27,21.49,4.87,0.0,21.31,0.0,-0.1431252932895353
2007,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,19.76,7.54,17.5,3.55,0.0,16.82,0.0,-0.1028537455410224
2008,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,21.21,8.04,18.31,3.34,0.34,30.32,0.0,-0.07058047493403684
2009,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,16.46,5.76,15.8,3.21,0.0,40.86,0.0,-0.046255506607929486
2010,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,33.09,8.57,17.05,2.94,0.0,70.54,0.0,0.1475758434930536
2011,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,42.32,12.26,21.42,3.28,0.0,80.87,0.0,0.1473970570050699
2012,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,39.45,11.77,27.25,4.73,0.09,66.68,0.0,0.07603479304139177
2013,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,46.84,13.18,27.44,5.23,0.09,79.83,0.0,0.14230239258424154
2014,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,50.06,12.58,28.66,5.97,0.09,84.73,0.0,0.1734922695621386
2015,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,69.22,16.25,32.51,7.27,0.1,97.54,0.0,0.2832684027065819
2016,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,74.04,16.3,32.31,7.76,0.1,90.85,0.0,0.36422674738580085
2017,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,63.52,14.53,31.28,7.07,0.19,85.86,0.0,0.2863964593524342
2018,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,82.13,17.61,36.62,9.65,0.09,96.81,0.0,0.38694349757256474
2019,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,108.41,25.59,44.85,11.17,0.56,104.74,0.0,0.46381516135191897
2020,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,97.64,27.74,46.16,11.87,0.72,113.61,0.0,0.3071032479535253
2021,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,107.64,31.37,48.11,11.83,0.9,110.87,0.0,0.35257508794083153
2022,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,112.78,30.31,49.69,10.17,0.29,105.33,0.0,0.40501281686129315
2023,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,133.77,35.73,56.83,12.44,0.2,114.37,0.0,0.4673428346594388
2024,SINT.ST,SinterCast AB,Automobiles & Auto Parts,Consumer Discretionary,137.9,37.93,51.36,7.02,0.2,105.79,0.0,0.5239625673504111
