Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,176.64,145.75,38.0,1.89,0.59,129.69,0.49,-0.04463051159932411
2005,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,175.91,145.46,38.5,1.45,0.0,128.07,0.32,-0.05140587273152122
2006,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,173.58,140.3,34.69,0.11,0.36,162.41,0.44,-0.010193429536383157
2007,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,485.77,367.1,100.83,0.0,1.27,217.0,0.36,0.07623297754876684
2008,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,598.98,357.18,143.09,0.0,2.05,224.8,0.44,0.4291422482685136
2009,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,322.86,148.39,111.02,0.0,1.4,160.37,0.08,0.38672483639763183
2010,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,372.71,196.51,111.61,0.0,1.09,155.05,0.0,0.4095453079651724
2011,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,512.26,298.93,117.89,0.0,2.07,166.08,0.0,0.5621989402697494
2012,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,431.51,259.8,112.07,0.0,1.12,137.48,0.0,0.42566191446028506
2013,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,422.56,256.95,106.05,0.0,2.44,144.67,0.0,0.3948296122209167
2014,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,437.52,278.15,106.83,0.0,2.03,138.89,0.0,0.3636690906472749
2015,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,392.86,253.94,82.23,0.0,1.34,158.55,0.0,0.3491012298959319
2016,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,1763.89,1154.48,236.36,0.0,2.95,412.04,0.0,0.8982137656538202
2017,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,1119.01,642.16,215.43,0.0,5.55,685.66,0.0,0.3731732928856868
2018,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,2432.74,1590.28,379.2,0.0,4.24,803.05,0.0,0.5715957910466345
2019,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,2755.76,1798.79,443.33,0.0,4.36,873.21,0.0,0.5832274023430793
2020,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,3068.31,1796.07,669.88,0.0,16.13,978.55,0.0,0.5990802718307701
2021,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,3327.2,1961.15,701.63,0.0,9.71,1076.38,0.0,0.6082517326594694
2022,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,3630.53,2262.92,669.61,0.0,8.19,1192.15,0.0,0.5786268506479889
2023,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,3399.01,2074.18,685.52,0.0,9.830000000000002,1079.59,0.0,0.583073203716226
2024,DURCb.ST,Duroc AB,Investment Holding Companies,Financials,3112.86,1788.62,678.68,0.0,9.71,1142.26,22.25,0.5460236494319501
