Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,DUNI.ST,Duni AB,Household Goods,Other,3157.81,0.0,600.29,0.0,519.1,691.21,1.7,2.941825056645163
2006,DUNI.ST,Duni AB,Household Goods,Other,3273.56,0.0,596.0699999999999,5.22,291.51,759.38,3.64,3.13386280831433
2007,DUNI.ST,Duni AB,Household Goods,Other,3453.99,0.0,576.39,8.67,73.24000000000001,1121.41,0.0,2.508475936544172
2008,DUNI.ST,Duni AB,Household Goods,Other,3505.93,0.0,586.74,19.67,140.26999999999998,1372.97,0.0,2.0383475239808586
2009,DUNI.ST,Duni AB,Household Goods,Other,3473.06,0.0,571.99,23.87,0.0,1447.5,0.0,2.020683937823834
2010,DUNI.ST,Duni AB,Household Goods,Other,3334.89,0.0,514.81,21.0,8.400000000000002,1727.5,0.0,1.6397568740955137
2011,DUNI.ST,Duni AB,Household Goods,Other,3288.09,2397.62,535.49,25.91,16.41,1806.57,0.0,0.20175249229202316
2012,DUNI.ST,Duni AB,Household Goods,Other,3153.21,2341.06,550.0300000000001,22.34,25.78,1699.22,0.0,0.15223455467802877
2013,DUNI.ST,Duni AB,Household Goods,Other,3432.28,2525.25,567.6899999999999,17.15,23.47,1978.21,0.0,0.16834410906829922
2014,DUNI.ST,Duni AB,Household Goods,Other,3554.91,2513.24,622.7900000000001,10.1,22.05,2101.99,0.0,0.19359273830988732
2015,DUNI.ST,Duni AB,Household Goods,Other,4015.64,2829.12,694.14,9.56,31.55,2454.19,0.0,0.19166812675465222
2016,DUNI.ST,Duni AB,Household Goods,Other,4193.93,2984.16,722.72,7.86,22.58,2280.71,75.87,0.20043028456492054
2017,DUNI.ST,Duni AB,Household Goods,Other,4300.42,3076.44,749.5,7.75,17.43,2510.62,85.05,0.17906744694048166
2018,DUNI.ST,Duni AB,Household Goods,Other,4613.98,3418.11,801.61,8.43,21.54,2465.02,88.8,0.14924701036094923
2019,DUNI.ST,Duni AB,Household Goods,Other,5161.95,3857.27,818.92,2.79,31.64,2403.23,94.7,0.18291545399590856
2020,DUNI.ST,Duni AB,Household Goods,Other,4606.69,3773.58,802.4100000000001,5.12,66.53,2654.36,90.85,-0.01118675802579781
2021,DUNI.ST,Duni AB,Household Goods,Other,5072.17,4142.12,778.71,1.0,40.09,2562.35,82.81,0.04243599631024216
2022,DUNI.ST,Duni AB,Household Goods,Other,6628.21,5374.97,944.45,3.8,53.21,3022.4,498.87,0.07366092347363301
2023,DUNI.ST,Duni AB,Household Goods,Other,7681.54,5844.26,1150.54,35.83,72.66,3445.15,563.79,0.16211517258926292
2024,DUNI.ST,Duni AB,Household Goods,Other,7706.81,5946.38,1263.11,38.65,68.14,3612.73,713.5,0.10813803242083767
