Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2010,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,600.87,253.62,281.06,0.0,7.31,186.08,6.32,0.306029106029106
2011,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,894.81,418.21,366.19,0.0,14.13,211.07,11.93,0.4317488789237667
2012,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,897.81,434.5,386.28,0.0,12.04,236.93,20.29,0.25266308996190023
2013,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,1362.26,495.41,715.84,0.0,40.28,99.94,44.59,0.766138517954749
2014,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,1520.76,502.74,790.96,0.0,57.15,120.74,70.42,0.8888365766896837
2015,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,2091.57,892.14,953.98,0.0,34.27,1014.98,84.83,0.19201498440639772
2016,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,3148.64,1498.46,1274.09,0.0,35.15,2124.04,16.79,0.15925598949939973
2017,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,4218.21,2157.57,1621.21,0.0,20.92,2353.22,13.01,0.17686784463048807
2018,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,5697.47,3160.58,2035.89,0.0,44.95,2498.2,6.83,0.18205370793962558
2019,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,5525.81,3417.1,1471.25,0.0,71.65,2204.45,8.44,0.25568826285988033
2020,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,5036.56,3146.18,1283.44,0.0,61.400000000000006,3361.28,16.71,0.16149840585673744
2021,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,6322.92,3905.6,1565.45,0.0,56.12,1823.85,17.54,0.4321463676896259
2022,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,7364.57,4624.35,1847.08,0.0,69.36,1994.54,16.0,0.40973071911028847
2023,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,7759.18,4767.37,2002.5,0.0,136.35000000000002,2211.86,9.06,0.38405705743565743
2024,VOLO.ST,Volati AB,Consumer Goods Conglomerates,Other,7999.7,4848.03,2218.07,0.0,160.68,2266.95,10.28,0.3394123562398176
