Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,20.89,13.49,7.79,,,,21.38,-5.69
2005,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,22.66,5.65,8.07,,,,23.07,2.98
2006,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,21.18,14.16,6.42,,0.0,,21.68,-0.44
2007,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,25.77,11.97,12.94,,,,40.69,2.33
2008,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,19.97,12.54,12.89,,0.73,,35.65,3.82
2009,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,15.0,5.15,8.06,,0.0,,28.82,-2.34
2010,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,17.42,3.44,9.08,,,,27.48,-4.76
2011,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,18.16,9.05,11.22,,,,27.85,-0.47
2012,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,13.3,5.3,9.57,,,0.12,22.72,-2.46
2013,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,18.18,9.04,13.77,,,0.28,29.0,3.89
2014,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,18.27,7.44,15.44,,,0.5,29.2,-1.38
2015,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,61.35,13.36,49.89,,,0.83,96.42,-1.39
2016,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,69.21,26.17,38.63,,,0.54,104.03,-6.19
2017,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,104.75,29.42,67.45,,,3.95,189.17,5.45
2018,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,112.11,40.09,77.12,,,3.09,245.03,10.12
2019,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,124.51,35.73,82.04,,,1.31,256.94,6.63
2020,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,99.85,35.32,90.19,,,1.55,221.91,15.87
2021,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,92.02,54.76,40.6,,,0.89,136.55,-5.29
2022,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,14.81,12.63,3.8,,,0.0,23.58,-12.55
2023,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,202.69,29.54,289.06,104.32,,2.17,452.67,-2.23
2024,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,225.16,43.41,308.24,112.44,,3.93,457.03,-0.38
