Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2003,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,931.98,569.3,683.21,,34.14,6911.98,9639.98,
2004,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,639.49,357.31,789.44,,40.79,6790.63,9242.62,1230.85
2005,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,378.44,31.7,1041.09,,0.0,6744.79,9158.82,964.71
2006,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,574.76,253.17,619.9,,45.36,7355.73,8892.85,1280.68
2007,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,392.81,33.83,652.63,,0.0,7379.72,8138.96,1177.01
2008,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,504.0,56.23,2142.31,,219.84,9613.02,10527.48,1471.87
2009,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,920.4,501.89,719.84,,7.13,8329.18,9621.03,1153.59
2010,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,1369.48,943.37,695.56,,44.63,8047.07,9701.99,1200.0
2011,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,718.17,360.59,754.8,,113.85,8203.85,9309.68,1523.41
2012,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,1164.73,819.8,1678.29,,195.89,8288.49,9855.94,1679.7
2013,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,453.22,41.36,1090.02,,190.61,9692.08,10686.85,1449.31
2014,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,561.73,57.18,2274.61,,188.3,10838.27,12003.98,2024.42
2015,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,616.95,107.28,1573.51,,196.3,12096.16,13723.96,2218.52
2016,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,692.18,95.62,1659.34,223.88,206.27,11982.95,13706.25,2453.97
2017,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,729.15,16.67,3466.22,1964.41,282.95,14000.22,15331.79,2547.89
2018,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,928.39,211.1,3019.11,1006.02,265.9,15558.87,17206.68,2551.15
2019,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,848.32,25.3,4840.9,3296.71,153.25,17123.02,18640.99,2338.9
2020,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,388.88,58.85,1649.72,444.92,0.0,19086.26,20103.24,263.46
2021,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,895.28,105.16,1419.47,524.59,0.67,19137.22,20693.09,-177.26
2022,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,1018.19,136.79,9493.72,8242.84,0.0,20025.38,21535.74,2242.1
2023,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,858.32,63.02,3236.71,1030.89,0.0,21842.19,23273.73,2084.31
2024,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Other,COX,1066.79,75.75,4852.62,3029.93,154.65,23759.68,25430.88,2983.98
