Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,217.13,3.39,154.34,,,,330.61,25.73
2005,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,223.48,17.67,130.67,,,,312.67,61.26
2006,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,239.5,4.11,149.96,,,,374.32,24.25
2007,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,271.08,7.48,188.58,,,,429.89,-31.84
2008,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,303.26,6.22,220.04,,,,475.03,11.14
2009,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,193.28,4.43,184.07,,,,329.31,4.63
2010,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,220.88,2.55,214.68,,,,331.7,-34.97
2011,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,213.73,2.51,289.7,,,,303.83,-24.44
2012,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,167.2,4.5,218.73,,,18.92,214.93,18.3
2013,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,100.36,12.57,110.01,,,14.93,131.59,-48.09
2014,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,97.88,16.93,114.88,,,13.73,130.11,-6.19
2015,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,134.51,19.85,75.94,,,21.41,173.99,8.87
2016,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,148.27,21.31,85.21,,,26.18,191.27,10.46
2017,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,194.13,28.18,118.68,,,29.34,243.96,17.92
2018,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,260.54,28.67,147.36,,,45.03,317.84,39.72
2019,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,274.54,60.65,104.69,,,47.76,358.94,72.02
2020,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,547.67,40.85,305.71,,,71.5,800.01,50.5
2021,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1024.89,92.6,601.69,,,101.27,1296.37,98.25
2022,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1423.48,79.25,710.07,93.29,,141.29,1764.77,-8.16
2023,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1537.22,475.92,472.1,25.4,,241.88,2039.58,509.34
2024,ICP1V.HE,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1980.67,849.24,588.15,26.28,,286.09,2527.78,448.94
