Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2014,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,5.19,0.0,4.79,0.0,0.0,0.31,0.0,,1.2903225806451624
2015,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,6.98,0.0,5.840000000000001,0.0,0.27,0.84,0.0,,1.0357142857142854
2016,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,11.4,0.0,9.76,0.0,0.28,1.25,0.0,,1.0880000000000005
2017,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,10.46,0.0,9.549999999999999,0.0,0.0,2.58,0.0,,0.3527131782945744
2018,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,69.28,15.34,51.18999999999999,0.0,0.1,29.92,0.0,165.9,0.08856951871657777
2019,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,141.12,47.7,127.80000000000001,0.0,11.13,153.03,0.0,553.08,-0.2973926681042934
2020,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,583.18,389.84,289.75,0.0,0.0,3245.58,0.0,5836.95,-0.02970501420393274
2021,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,1471.14,585.89,1219.38,0.0,23.45,4479.54,0.0,2970.71,-0.07982516061917072
2022,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,1772.87,595.08,1616.96,0.0,3.8099999999999996,3673.1,0.0,2335.18,-0.12060112711333754
2023,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,2035.34,615.78,1262.41,0.0,2.59,3926.89,0.0,1685.93,0.0393593912740107
2024,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,1742.12,502.19,1720.04,0.0,3.16,4086.58,0.0,1484.81,-0.11825780970885194
