Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2012,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,1089.83,912.37,162.39000000000001,0.0,0.94,140.92,0.0,173.2,0.10026965654271863
2013,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,1408.83,1193.17,179.13,0.0,1.76,167.47,0.0,359.06,0.20761927509404587
2014,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,1565.59,1339.26,184.85,0.0,1.42,183.48,0.0,388.85,0.21833442337039424
2015,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,1625.65,1412.76,177.11999999999998,0.0,1.46,203.13,0.0,434.1,0.16890661152956296
2016,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,1696.09,1478.58,186.15,0.0,4.72,188.88,0.0,324.3,0.1410419313850063
2017,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,1691.75,1496.86,165.42999999999998,0.0,2.36,203.27,0.0,317.47,0.1333202144930394
2018,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,1750.71,1567.78,161.14000000000001,0.0,2.86,195.97,0.0,206.58,0.09659641781905419
2019,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,1695.19,1483.11,187.53,0.0,3.37,189.44,0.0,234.09,0.11180320945946026
2020,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,2003.69,1747.85,225.35000000000002,0.0,5.109999999999999,221.24,0.0,271.55,0.11471704935816364
2021,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,3664.53,3131.35,493.40999999999997,0.0,3.81,312.94,0.0,436.8,0.1149102064293485
2022,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,4483.99,3840.82,627.89,0.0,8.83,588.19,0.0,531.53,0.010965844370015864
2023,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,4864.65,4207.67,693.8399999999999,0.0,14.22,559.44,0.0,393.47,-0.09130559130559193
2024,ELON.ST,Elon AB (publ),Software & IT Services,Information Technology,4808.47,4114.29,712.81,0.0,16.27,578.06,0.0,352.92,-0.06037435560322398
