Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
1994,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,8304.26,3655.04,4395.139999999999,0.0,386.06,1330.34,0.0,2987.14,-0.0992077213343951
1995,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,9301.0,3083.5,4908.66,0.0,323.77,3107.06,0.0,2668.46,0.31704247745457126
1996,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,9839.9,3189.55,5299.11,0.0,329.88,3504.27,0.0,4017.63,0.2914615597542426
1997,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,9969.29,3535.92,5504.28,0.0,144.09,3663.56,0.0,3790.39,0.21427245629933753
1998,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,11703.92,3580.09,6845.17,0.0,94.66,4491.86,0.0,5956.93,0.2635879123570191
1999,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,12803.03,4597.3,7801.27,0.0,75.41,4489.85,0.0,3309.3,0.07328752630934199
2000,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,10215.78,3914.17,5899.24,0.0,82.75,5317.08,0.0,2613.83,0.06011194114062621
2000,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,10215.78,3914.17,5899.24,0.0,82.75,5317.08,0.0,3021.01,0.06011194114062621
2001,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,13118.12,7039.23,6349.13,0.0,124.67,4912.28,0.0,2443.59,-0.08039240434177182
2002,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,12435.08,6208.53,6215.29,0.0,109.61,4715.28,0.0,2231.02,-0.020857722128908525
2003,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,12466.02,6275.43,6667.6,0.0,91.24,5200.09,0.0,3639.6,-0.10927695482193582
2004,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,14081.41,7513.04,6509.790000000001,0.0,222.57,4858.69,0.0,3747.83,-0.033751896087217126
2005,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,14986.33,8069.44,6515.62,0.0,116.94,5368.68,0.0,8015.67,0.05296087678908045
2006,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,16004.18,10165.91,6069.129999999999,0.0,196.27,4934.03,0.0,8745.76,-0.0865681805744997
2007,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,17467.71,10389.3,6367.849999999999,0.0,277.18,7812.11,0.0,7934.57,0.05547540933243393
2008,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,18577.7,12214.93,7062.79,0.0,137.53,6929.67,0.0,5872.46,-0.12086434130340976
2009,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,16037.99,8982.91,8466.26,0.0,130.91,5841.34,0.0,3847.34,-0.26399593244015934
2010,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,16192.45,8975.36,5017.070000000001,0.0,210.48,5709.27,0.0,4855.37,0.3484753742597564
2011,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,17592.34,12606.92,5576.07,0.0,173.76,4892.69,0.0,2201.2,-0.1562351181047644
2012,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,18306.19,12561.12,5486.48,0.0,139.01,4428.12,0.0,2160.91,0.027004688219831065
2013,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,18742.98,13483.89,5173.2,0.0,110.88,4655.99,0.0,2857.08,-0.005367279568899347
2014,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,19090.65,14258.86,5231.23,0.0,96.1,3568.55,0.0,2772.95,-0.13886312367768386
2015,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,20165.74,14892.86,5822.08,0.0,29.52,4716.49,0.0,6436.45,-0.12270141567139947
2016,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,21518.82,15149.0,6558.37,0.0,59.44,5981.98,0.0,4526.59,-0.04145617337403338
2017,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,23963.75,15682.24,7410.070000000001,0.0,120.36,9451.33,0.0,15612.93,0.0794681806687524
2018,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,27230.68,18258.13,7583.23,0.0,773.88,7136.5,0.0,8683.34,0.08623835213339869
2019,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,30496.55,21194.1,8260.85,0.0,768.89,7559.54,0.0,7157.7,0.03607494635917005
2020,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,8891.69,11187.53,4517.69,0.0,724.89,7318.66,0.0,10782.21,-1.0300273547343366
2021,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,8519.55,10021.45,3731.37,0.0,898.29,2780.19,0.0,8096.24,-2.2054463903546164
2022,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,23786.97,20123.94,6798.15,0.0,1092.15,2230.0,0.0,5529.88,-1.895636771300447
2023,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,34091.03,25032.41,8295.470000000001,0.0,1331.24,6453.77,0.0,8801.97,-0.08802451900207199
2024,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,35425.86,26284.71,8870.41,0.0,1125.94,7379.06,0.0,5145.29,-0.11589552056766016
