Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2015,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,39.75,0.0,42.38,36.56,0.29,113.33,0.0,,0.29683225977234623
2016,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,103.71,0.23,68.56,52.7,0.49,57.62,0.0,,1.5121485595279416
2017,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,136.25,0.0,136.01,0.0,0.63,636.55,0.0,2291.04,-0.0006126777158117837
2018,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,668.61,0.0,226.10000000000005,0.0,1.28,993.17,0.0,7046.6,0.4442643253420865
2019,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,262.21,0.0,171.28,0.0,1.11,913.75,0.0,7835.95,0.09829822161422706
2020,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,63.81,0.0,154.50000000000003,0.0,1.73,947.4,0.0,8772.25,-0.09755119273801988
2021,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,23.2,0.0,166.78999999999996,0.0,0.99,768.39,0.0,10226.76,-0.18815965850674785
2022,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,216.91,0.0,233.69,0.0,2.01,740.06,0.0,22545.48,-0.025389833256762966
2023,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,613.09,0.0,365.68999999999994,0.0,10.33,1053.65,0.0,23741.99,0.2249988136477958
2024,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,261.73,27.44,470.48,316.43,1.88,920.09,0.0,18061.55,0.08516558162788423
