Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,130.11,74.77,52.74,0.0,0.0,67.69,0.0,81.34,0.038410400354557776
2005,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,139.34,80.97999999999999,53.5,0.0,0.0,53.81,0.0,81.39,0.09031778479836487
2006,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,159.13,64.96,53.96,2.39,0.0,122.59,0.0,607.44,0.3474997960681948
2007,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,207.84,70.12,81.69,0.0,0.0,158.88,0.0,594.06,0.3526560926485398
2008,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,319.77,152.73,109.17999999999999,0.0,0.0,233.6,91.59,457.88,0.1779267505150835
2009,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,496.52,253.68,161.5,0.0,0.0,263.14,71.99,568.5,0.24271178348700498
2010,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,490.99,246.5,157.25000000000003,0.0,0.0,419.93,42.13,799.06,0.1888066484872094
2011,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,384.43,212.73,177.48000000000002,0.0,0.0,410.04,36.52,263.81,-0.01294338946614117
2012,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,290.83,165.19,125.56,0.0,0.0,381.78,17.7,197.55,0.00020026033843993215
2013,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,326.88,165.48,129.32,0.0,0.0,421.1,19.33,419.19,0.07283790840769251
2014,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,305.35,175.14,157.26,0.0,0.0,397.91,20.13,262.87,-0.0647067266290306
2015,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,17.34,0.0,28.1,0.0,0.0,313.77,21.59,192.26,-0.03208492366412215
2016,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,31.74,10.24,37.85,0.0,0.0,241.06,31.17,212.91,-0.06005950850383867
2017,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,48.9,25.75,19.259999999999998,0.0,0.0,124.56,21.1,142.12,0.026706027735823153
2018,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,50.49,25.79,22.04,0.0,0.57,123.01,18.73,123.65,0.014745308310991983
2019,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,46.07,17.73,19.94,0.0,1.41,130.51,18.05,115.89,0.04705169628432955
2020,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,28.16,7.04,19.58,0.0,1.41,134.86,15.9,132.27,0.0008622976916954283
2021,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,29.12,6.93,17.65,0.0,1.4300000000000002,161.74,15.14,346.51,0.017582541836273193
2022,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,36.07,10.07,21.299999999999997,0.0,1.58,195.06,17.74,229.03,0.014661654135338358
2023,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,51.46,15.19,29.5,0.0,1.54,240.99,21.21,356.17,0.019946605644546162
2024,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,61.39,16.13,33.93,0.0,2.62,277.25,24.43,406.11,0.028871652081675962
