Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,121099.99,65026.14,21491.55,21491.55,0.0,73477.02,965.44,312934.12,0.7532509000911577
2005,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,132343.17,71486.14,20780.59,20780.59,0.0,86293.09,721.78,374200.32,0.6993865531259199
2006,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,156474.02,91258.6,23958.27,23958.27,0.0,109365.59,712.03,406085.33,0.5924494007047026
2007,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,162757.86,98860.36,24998.73,24998.73,0.0,112787.98,790.54,206148.28,0.5625843689458182
2008,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,178700.86,115177.51,28724.88,28724.88,0.0,125223.48,1121.31,169856.72,0.5027777560119415
2009,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,169930.7,108716.74,49349.59,27204.29,0.0,113170.42,936.14,174345.96,0.34238750164758286
2010,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,170773.93,105597.86,49238.13,26502.76,0.0,125902.13,1456.79,221014.74,0.33323696526321045
2011,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,195990.73,126072.82,51235.31,28189.31,0.0,124173.37,1878.59,199765.04,0.37184594352995387
2012,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,195757.67,131898.52,50581.979999999996,28217.31,0.0,117176.03,1369.65,183913.67,0.35002945699919247
2013,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,205211.09,136284.84,52805.46,29093.59,0.0,132135.96,1337.34,243529.93,0.33875224483098876
2014,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,209420.97,133705.05,58245.42,33351.86,0.0,138317.55,961.38,297360.7,0.3648962553058098
2015,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,236081.49,154029.5,61314.07,33314.53,0.0,153347.74,880.16,283863.21,0.3504712830817251
2016,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,216340.63,152264.07,58866.3,31060.25,0.0,127626.59,640.11,168881.99,0.28277417287573464
2017,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,198876.97,152467.05,64795.91,36687.73,0.0,96997.64,636.41,179502.94,0.1874524307861859
2018,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,197443.1,133575.97,62207.72,36437.05,0.0,84878.32,772.88,253392.68,0.44478606254203096
2019,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,211443.51,132507.68,60443.28,36120.61,1808.12,77412.51,-638.55,255924.36,0.6877988317914046
2020,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,237846.99,141922.16,67957.16,40646.57,1395.01,90505.05,-1563.17,342056.97,0.7557657877256473
2021,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,232826.74,131855.38,69183.36,42166.86,953.0999999999999,105977.17,-1632.89,324261.7,0.6996239755547691
2022,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,258007.97,150361.34,78852.5,44939.94,1364.4099999999999,126895.73,-1421.31,192380.3,0.5767682369043826
2023,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,262107.06,160984.98,89494.27,50424.69,2733.0299999999997,99340.49,-1273.56,212658.93,0.604887600743696
2024,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,252093.34,140869.41,106958.64,54423.6,2956.42,96932.97,-1337.55,309374.46,0.583003558120253
