Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,131.1,0.0,6.77,0.0,0.0,286.6,0.0,22.2,0.4338101884159106
2005,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,195.29,0.0,0.0,0.0,0.0,399.27,0.0,33.62,0.4891176396924387
2006,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,240.04,0.0,3.84,0.0,0.0,609.92,0.0,50.45,0.3872639034627492
2007,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,22.59,0.0,4.03,0.0,0.0,573.33,0.0,44.13,0.032372281234193216
2008,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,271.63,0.0,2.94,0.0,0.0,374.63,0.0,28.48,0.7172143181272188
2009,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,177.39,0.0,0.0,0.0,0.0,439.42,0.0,33.89,0.40369122934777657
2010,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,36.32,0.0,0.0,0.0,0.0,423.32,0.0,31.77,0.08579797788906737
2011,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,88.94,0.0,0.0,0.0,0.0,288.02,0.0,21.02,0.30879800013887926
2012,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,40.23,0.0,0.0,0.0,0.0,280.14,0.0,20.48,0.14360676804454914
2013,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,78.28,0.0,7.84,0.0,0.0,355.05,0.0,24.83,0.19839459231094211
2014,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,37.04,0.0,3.38,0.0,0.0,308.47,0.0,21.55,0.10911920121891916
2015,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,150.72,0.0,4.17,0.0,0.0,465.06,0.0,27.41,0.31512062959618115
2016,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,35.13,0.0,3.89,0.0,0.0,392.26,0.0,27.63,0.0796410544026921
2017,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,13.68,0.0,4.43,0.0,0.0,412.22,0.0,29.88,0.022439474067245644
2018,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,32.9,0.0,2.91,0.0,0.0,99.94,0.0,20.08,0.30008004802881727
2019,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,4.43,0.0,2.26,0.0,0.0,49.85,0.0,19.41,0.04353059177532598
2020,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,1.57,0.0,1.08,0.0,0.0,38.52,0.0,28.47,0.012720664589823467
2021,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,21.51,18.0,12.100000000000001,0.0,0.54,20.2,0.0,399.4,-0.45198019801980194
2022,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,82.95,62.05,15.58,0.0,0.66,16.82,0.0,1167.64,0.2770511296076103
2023,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,151.27,109.57,26.009999999999998,0.0,1.6500000000000001,43.61,0.0,771.74,0.3219445081403352
2024,ENSG.CO,Ennogie Solar Group A/S,Construction & Engineering,Industrials,71.96,46.6,21.830000000000002,0.0,1.24,23.93,0.0,386.01,0.09569577935645593
