Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,1792.69,1579.54,101.60000000000001,0.0,0.0,325.02,0.0,,0.3432096486370072
2005,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,1972.07,1717.06,112.07000000000001,0.0,0.0,288.31,0.0,,0.49578578613298185
2006,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,2240.49,1936.61,128.1,0.0,0.0,339.31,0.0,,0.5180513394830683
2007,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,3379.66,2953.74,220.48,0.0,0.0,999.9,0.0,,0.20546054605460554
2008,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,4044.43,3563.3,281.34000000000003,0.0,0.0,902.17,0.0,,0.22145493643104916
2009,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,3702.2,3256.52,237.45000000000002,0.0,0.0,919.94,0.0,,0.22635171859034264
2010,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,3758.8,3316.84,251.5,0.0,0.0,126.43,0.0,,1.5064462548445783
2017,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,8370.38,7448.86,1046.5500000000002,0.0,183.52,1339.59,0.0,,-0.23033166864488439
2018,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,6989.86,6218.01,1032.17,0.0,22.18,660.7,0.0,,-0.42757681247162194
2019,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,7543.36,6583.1,912.03,0.0,33.550000000000004,687.71,0.0,,0.02134620697677703
2020,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,9865.66,8547.17,1042.0,0.0,31.419999999999998,917.34,0.0,,0.26715285499378616
2021,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,11043.0,9581.0,1093.0,0.0,28.0,806.0,0.0,4906.12,0.4230769230769231
2022,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,14618.0,12824.0,1788.0,0.0,111.13,3496.0,0.0,2580.25,-0.030071510297482836
2023,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,15861.0,13650.0,2114.0,0.0,174.0,2721.0,0.0,2104.09,-0.028298419698640206
2024,KOMPLK.OL,Komplett ASA,Specialty Retailers,Consumer Discretionary,15301.0,13211.0,2157.0,0.0,184.60000000000002,2581.0,0.0,1500.92,-0.09748159628051144
