Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2012,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,851.21,200.31,606.15,0.0,0.0,65.3,12.45,,0.5755627009646317
2013,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,885.75,325.39,649.0600000000001,0.0,0.0,111.56,13.42,,-0.7097135541686673
2014,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,1429.72,593.34,936.65,0.0,9.56,134.72,14.78,,-0.734648829431438
2015,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,2465.43,843.71,1395.47,0.0,7.39,320.2,0.36,,0.6827427002745189
2016,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,3360.36,1236.6,1974.75,0.0,6.67,1049.27,0.03,5389.73,0.13565233965500834
2017,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,5575.74,2286.84,3127.4900000000002,0.0,0.0,1480.71,2.95,7260.34,0.10879177169971516
2018,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,6927.25,3185.19,4518.54,0.0,14.1,1605.96,2.62,2452.8,-0.49147695482972564
2019,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,6573.45,2214.78,4433.88,3.95,55.260000000000005,1103.33,0.06,1350.72,-0.1146648057350531
2020,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,5840.41,3829.94,960.66,4.47,52.78,1295.16,0.07,1235.23,0.7732217444006082
2021,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,4106.22,3525.78,802.0699999999999,3.66,36.61,910.34,0.08,751.98,-0.27962918213571747
2022,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,3480.24,3150.04,708.26,7.81,33.5,697.86,0.09,157.5,-0.578479833798983
2023,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,50.81,67.74,282.31,0.75,30.48,-138.59,0.1,17.1,2.3754061665102175
2024,LEHTO.HE,Lehto Group Oyj,Construction & Engineering,Industrials,12.62,8.24,76.5,0.02,31.41,11.34,0.12,32.68,-9.032286212914487
