Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,SPGP.CO,SP Group A/S,Chemicals,Materials,782.65,590.62,158.84,0.0,14.23,127.17,8.86,167.56,0.13938101889289103
2005,SPGP.CO,SP Group A/S,Chemicals,Materials,798.33,589.67,160.51,0.0,14.59,130.14,13.57,207.61,0.23352585067149184
2006,SPGP.CO,SP Group A/S,Chemicals,Materials,890.44,647.76,165.7,0.0,14.49,170.2,14.19,346.54,0.33890124193286014
2007,SPGP.CO,SP Group A/S,Chemicals,Materials,935.42,857.0,0.0,0.0,0.0,177.72,12.67,372.39,0.41189138084983434
2008,SPGP.CO,SP Group A/S,Chemicals,Materials,954.33,705.03,196.95999999999998,0.0,25.02,208.16,14.25,110.91,0.12283620340812054
2009,SPGP.CO,SP Group A/S,Chemicals,Materials,799.56,590.89,184.55,0.0,19.87,165.44,12.62,96.8,0.02386835898011876
2010,SPGP.CO,SP Group A/S,Chemicals,Materials,915.86,645.29,183.81,0.0,16.82,184.18,15.1,178.75,0.35096346848655186
2011,SPGP.CO,SP Group A/S,Chemicals,Materials,1021.96,728.84,194.29,0.0,19.89,198.86,15.1,191.68,0.36894746681622737
2012,SPGP.CO,SP Group A/S,Chemicals,Materials,1113.37,799.45,212.74,3.86,16.04,223.5,12.88,239.09,0.3765123952957097
2013,SPGP.CO,SP Group A/S,Chemicals,Materials,1154.23,812.59,227.74,4.45,14.15,272.78,9.31,520.43,0.3693856570598035
2014,SPGP.CO,SP Group A/S,Chemicals,Materials,1306.19,939.45,246.47999999999996,5.69,14.63,323.82,11.69,539.36,0.33179338916872836
2015,SPGP.CO,SP Group A/S,Chemicals,Materials,1582.92,1099.68,288.44,0.0,15.21,503.1,3.17,1068.56,0.35473166492187963
2016,SPGP.CO,SP Group A/S,Chemicals,Materials,1895.4,1314.26,330.18,0.0,14.12,522.88,1.64,1877.32,0.45153664302600494
2017,SPGP.CO,SP Group A/S,Chemicals,Materials,2363.78,1602.0,419.78999999999996,0.0,16.07,709.83,1.44,3299.69,0.45822261588426366
2018,SPGP.CO,SP Group A/S,Chemicals,Materials,2531.86,1699.94,466.28,0.0,17.17,819.57,3.12,2984.77,0.42357388566774856
2019,SPGP.CO,SP Group A/S,Chemicals,Materials,2654.67,1807.01,446.33,0.0,31.57,932.9,3.18,3632.03,0.3950089735920008
2020,SPGP.CO,SP Group A/S,Chemicals,Materials,3134.17,2131.56,494.21000000000004,0.0,43.57,1414.87,3.48,4765.67,0.32772587866182545
2021,SPGP.CO,SP Group A/S,Chemicals,Materials,3390.58,2293.24,528.68,0.0,29.36,1455.68,3.95,7416.57,0.36947719627576864
2022,SPGP.CO,SP Group A/S,Chemicals,Materials,3605.19,2420.14,540.3000000000001,0.0,0.0,1780.63,4.87,4517.96,0.36110333239988807
2023,SPGP.CO,SP Group A/S,Chemicals,Materials,3991.47,2037.12,1290.73,0.0,94.73,2189.91,6.27,4095.13,0.2590361445783132
2024,SPGP.CO,SP Group A/S,Chemicals,Materials,4552.68,2126.74,1524.44,0.0,100.2,2668.79,8.92,6060.92,0.299248238233416
