Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2005,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,158.62,75.87,21.11,6.06,0.14,70.35,0.0,59.37,0.9603411513859276
2006,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,282.42,139.29,26.62,7.14,0.18,125.7,0.0,768.14,0.9822593476531425
2007,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,428.94,199.21,35.95,9.41,2.63,288.41,0.07,1004.94,0.6952301719356627
2008,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,450.37,207.89,42.22,10.46,0.0,367.96,0.07,383.65,0.5725620194005925
2009,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,427.89,208.44,42.519999999999996,10.86,2.34,372.96,0.09,572.49,0.4971183487468168
2010,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,450.17,208.98,45.81,11.35,1.67,370.73,0.89,561.23,0.55180022603735
2011,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,463.38,224.82,58.5,11.41,2.43,344.45,-3.34,351.57,0.554190730262965
2012,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,473.91,236.17,53.410000000000004,9.57,8.82,294.66,-8.42,385.81,0.6465902738960314
2013,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,450.58,217.12,271.85,0.0,11.19,264.5,-12.75,400.74,-0.1969414101290965
2014,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,500.16,232.92,269.33,0.0,9.85,273.85,-4.45,334.11,-0.044320712694877404
2015,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,558.84,261.14,304.47,0.0,7.92,304.21,-7.05,510.08,-0.0494346480010768
2016,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,627.05,308.47,318.57,0.0,7.97,274.16,-0.26,527.75,-0.029061701350858213
2017,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,681.96,310.08,392.99,0.0,5.86,277.58,0.49,491.65,-0.09698996655518378
2018,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,671.24,283.33,402.84999999999997,0.0,3.41,274.9,-5.72,357.51,-0.06816999777100805
2019,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,724.98,326.39,431.33000000000004,0.0,7.62,248.37,-5.52,480.69,-0.16619312332715672
2020,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,751.24,343.1,462.76,0.0,6.63,303.88,-5.53,419.34,-0.20529579353108765
2021,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,797.85,352.44,437.64,0.0,5.01,325.62,-5.72,1051.08,0.008627696155048575
2022,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,818.08,390.19,454.51,0.0,4.050000000000001,305.73,-6.21,657.66,-0.10239716880341862
2023,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,887.58,399.24,502.18,0.0,6.090000000000001,353.19,-6.35,1069.77,-0.0574616537884903
2024,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Consumer Discretionary,1030.11,477.02,586.0899999999999,0.0,7.79,362.38,-7.08,1334.37,-0.11480439065578384
