Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,755.26,353.62,174.38,0.0,8.18,233.78,0.0,316.53,0.9371203695782359
2005,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,830.19,376.97,188.04,0.0,7.94,281.2,0.0,791.58,0.9147937411095308
2006,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,833.84,369.98,199.1,0.0,6.46,351.78,0.0,1229.87,0.7342657342657344
2007,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,943.85,419.8,226.59,0.0,3.82,479.49,0.0,941.39,0.6124006757179502
2008,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,1035.3,481.32,239.4,0.0,4.53,491.38,0.0,953.47,0.6309780617851766
2009,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,1061.78,490.9,280.35,0.0,3.78,342.1,0.0,905.24,0.8382052031569716
2010,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,961.32,449.36,252.42,0.0,2.98,324.64,0.0,974.52,0.7902907836372599
2011,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,926.48,433.62,253.88,0.0,2.69,311.91,0.0,877.08,0.7575582700137861
2012,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,859.57,380.1,271.64,0.0,3.1,306.75,1.05,635.88,0.6651397011046135
2013,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,899.28,382.82,296.04,0.0,0.93,367.25,1.23,688.67,0.5956632653061225
2014,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,955.45,470.96,257.01,0.0,0.07,445.93,1.21,776.4,0.5085879142997721
2015,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,995.87,465.17,273.31,0.0,0.09,524.68,1.79,857.25,0.4887268030467075
2016,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,1039.07,465.7,312.27,0.0,0.07,535.0,2.25,829.37,0.48586319218241025
2017,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,1082.73,487.82,336.78,0.0,0.09,596.9,3.08,971.49,0.4300810027000902
2018,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,1099.75,481.9,390.35,0.0,0.12,592.24,4.06,1006.92,0.38131812845882945
2019,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,1161.46,485.33,427.61,0.0,0.11,525.3,5.33,1174.69,0.46814164295271676
2020,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,1295.6,693.2,590.23,0.0,0.09,566.38,6.79,3112.09,0.02107577158609112
2021,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,1277.58,664.89,556.7,0.0,0.1,555.09,7.58,3124.52,0.09932998027262852
2022,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,957.71,510.01,431.05,0.0,2.36,461.53,0.0,1603.86,0.03096223430762905
2023,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,1103.27,613.13,462.75,0.0,9.07,537.93,0.0,1397.41,0.03405647574963283
2024,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,1126.07,625.07,453.40999999999997,0.0,4.11,600.82,0.0,1331.18,0.07236776405579028
