Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1748.05,1062.1,737.47,0.0,13.87,128.07,0.0,375.63,-0.5105801514796595
2005,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1576.34,945.34,657.4599999999999,0.0,13.01,144.48,0.0,505.05,-0.2731866002214842
2006,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1693.56,1015.74,613.37,0.0,14.52,185.7,0.0,856.16,0.26887452880990814
2007,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1937.78,1195.56,657.78,0.0,15.65,247.0,0.0,615.74,0.2785020242914982
2008,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,2112.53,1312.59,639.14,0.0,18.27,480.4,0.0,425.49,0.2966902581182354
2009,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1730.69,1077.38,589.3499999999999,0.0,0.0,450.41,0.0,650.34,0.14200395195488563
2010,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1643.95,1045.56,592.42,0.0,9.82,420.58,0.0,390.89,-0.009154025393503875
2011,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1656.1,1024.62,590.77,0.0,13.66,432.07,0.0,268.09,0.06260559631541195
2012,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1695.03,1039.98,586.84,0.0,15.42,466.19,0.0,352.84,0.11323709217271911
2013,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1631.6,998.07,608.74,0.0,13.35,473.71,0.0,313.06,0.024149796288868403
2014,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1751.3,1114.61,605.13,0.0,12.5,494.68,0.0,294.03,0.03852995876121949
2015,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,1951.82,1244.12,608.65,0.0,13.55,566.51,0.0,674.55,0.1509240790100794
2016,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,2093.0,1348.09,624.35,0.0,11.86,584.8,0.0,1062.44,0.18587551299589614
2017,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,2436.73,1620.01,667.1700000000001,0.0,8.93,663.57,0.0,1231.59,0.21191434211914334
2018,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,2619.26,1756.25,703.2200000000001,0.0,11.32,691.46,0.0,1532.88,0.21471957886211795
2019,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,3299.42,2220.2,873.4200000000001,0.0,24.74,739.21,0.0,1970.14,0.24493716264660945
2020,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,3963.88,2645.86,998.4800000000001,0.0,28.64,885.65,0.0,3245.36,0.3284593236605881
2021,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,3711.37,2449.71,1017.24,0.0,25.57,1228.05,0.0,4226.85,0.17820935629656762
2022,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,6470.1,4435.2,1581.7,0.0,69.65,1502.4,0.0,5545.23,0.2552915335463262
2023,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,8843.02,6026.53,2021.4,0.0,151.72,2052.45,0.0,6640.27,0.3134643962094086
2024,KIT.OL,Kitron ASA,Electronic Equipment & Parts,Information Technology,7520.21,5028.97,1933.5,0.0,152.22,2340.45,0.0,6727.38,0.17326582494819362
