Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,53.91,0.0,68.96,0.0,0.0,107.33,0.0,318.36,-0.14022174601695703
2005,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,42.48,0.0,80.89999999999999,0.0,3.17,159.4,0.0,582.11,-0.2609159347553325
2006,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,50.04,0.0,83.75999999999999,0.0,7.24,169.0,9.79,483.31,-0.22909558700151011
2007,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,92.87,8.15,118.15,0.0,14.47,402.88,0.0,746.95,-0.11889396346306594
2008,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,103.6,12.4,119.9,0.0,0.0,206.53,0.0,90.75,-0.13896286253813014
2009,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,64.3,7.5,89.57,0.0,0.0,172.22,0.0,152.06,-0.19027987457902681
2010,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,53.49,5.6,88.38000000000001,0.0,0.0,118.13,0.0,81.72,-0.3427579784982647
2011,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,51.25,6.16,107.47999999999999,0.0,0.0,80.85,0.0,59.23,-0.7716759431045144
2012,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,44.13,4.6,75.0,0.0,0.0,58.62,0.0,78.19,-0.6050835892186966
2013,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,51.81,0.99,61.37,0.0,0.0,70.82,0.0,209.25,-0.14896921773510305
2014,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,51.48,2.77,67.57000000000001,0.0,0.0,65.99,0.0,166.66,-0.2858008789210489
2015,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,630.33,447.47,159.76,0.0,10.42,42.33,0.0,34.55,0.2995511457595092
2016,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,573.5,405.21,156.11,0.0,5.91,235.11,25.19,634.32,0.024087591240875936
2017,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,789.47,559.66,205.77999999999997,0.0,2.93,449.74,0.37,489.94,0.046877429961565145
2018,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,1064.11,769.7,273.22,0.0,3.39,513.78,0.0,524.89,0.03464517887033327
2019,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,1132.06,852.72,268.56,0.0,4.01,456.27,-0.3,551.88,0.01484746803517757
2020,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,1142.87,764.58,369.97999999999996,0.0,6.949999999999999,562.57,0.88,943.97,0.002413701304463376
2021,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,1305.09,845.31,498.40000000000003,0.0,9.27,554.31,1.27,765.15,-0.08619820727887985
2022,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,1273.65,813.53,483.88,0.0,14.03,571.52,0.0,367.69,-0.06612192049272095
2023,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,1089.49,644.46,415.13,0.0,14.649999999999999,573.7,0.0,284.35,0.026581837197141325
2024,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,1072.56,625.53,407.27000000000004,0.0,16.8,570.61,0.0,471.38,0.04023764041990139
