Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,653.52,361.8,72.92,0.0,0.0,1761.13,0.0,0.12423841510848145
2005,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,599.78,346.14,348.59,0.0,0.0,1871.47,0.0,-0.05073551806868397
2006,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,852.02,455.47,1587.04,0.0,0.0,7106.76,0.0,-0.16751515458521182
2007,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,1603.83,780.4,77.87,0.0,0.0,7787.14,0.0,0.09574246770958271
2008,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,1586.35,776.99,75.38,0.0,0.0,7554.67,0.0,0.09715579899585289
2009,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,1629.21,757.33,91.85,0.0,0.0,6809.16,0.0,0.11455598047336235
2010,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,1626.21,753.73,62.31,0.0,0.0,7894.89,0.0,0.10261954251420856
2011,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,1743.02,784.49,48.63,0.0,0.0,8278.37,0.0,0.109912941798929
2012,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,1785.62,724.32,50.1,0.0,0.0,8778.85,0.0,0.11518592981996499
2013,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,2131.3,950.53,55.5,0.0,379.6,10386.51,0.0,0.07179216117829763
2014,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,2123.12,897.91,61.82,0.0,389.94,11108.65,0.0,0.0696259221417544
2015,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,2359.19,997.41,72.38,0.0,387.13,14602.49,0.0,0.06178877711951866
2016,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,2257.52,839.57,95.25,0.0,378.05,15340.0,0.0,0.06158083441981746
2017,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,2481.87,917.99,61.97,0.0,360.22,18234.78,0.0,0.0626105716657947
2018,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,2461.98,944.9,96.46,0.0,282.81,20196.39,0.0,0.05633729592268717
2019,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,2615.87,1011.54,89.34,0.0,0.0,21363.71,0.0,0.07091418110431194
2020,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,2905.67,1316.2,93.14,0.0,316.26,23669.94,0.0,0.04985521720798616
2021,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,3090.81,1420.13,97.21,0.0,292.64,24884.05,0.0,0.05147192679648208
2022,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,2666.11,1069.86,86.46,0.0,0.0,27429.41,0.0,0.055042744266099786
2023,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,3217.73,1208.27,87.58,0.0,531.48,27705.16,0.0,0.05018559719561266
2024,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,3575.76,1389.22,95.6,0.0,600.03,28711.63,0.0,0.051927041411441985
