Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,ANORA.HE,Anora Group Oyj,Beverages,Other,3612.06,2358.71,488.78,0.0,206.28,1445.21,0.0,0.3863037205665612
2013,ANORA.HE,Anora Group Oyj,Beverages,Other,3715.33,2568.25,532.55,0.0,257.68,1407.47,0.0,0.2535400399298031
2014,ANORA.HE,Anora Group Oyj,Beverages,Other,3562.42,2537.9,544.85,0.0,155.44,1300.7,0.0,0.24927346813254397
2015,ANORA.HE,Anora Group Oyj,Beverages,Other,3405.23,2071.58,489.27,0.0,64.4,1618.56,0.0,0.4818974891261369
2016,ANORA.HE,Anora Group Oyj,Beverages,Other,3312.16,1964.45,339.95,0.0,63.16,1737.02,0.0,0.5438049072549538
2017,ANORA.HE,Anora Group Oyj,Beverages,Other,3349.55,2077.84,650.32,0.0,29.86,1346.81,0.0,0.43920820308729513
2018,ANORA.HE,Anora Group Oyj,Beverages,Other,3430.6,2190.09,633.7,0.0,32.64,1487.14,0.0,0.3860900789434752
2019,ANORA.HE,Anora Group Oyj,Beverages,Other,3540.23,2274.17,566.08,0.0,31.5,1487.9,0.0,0.4492775052086833
2020,ANORA.HE,Anora Group Oyj,Beverages,Other,3671.63,2250.8,624.09,0.0,27.88,1637.43,0.0,0.4695528969177308
2021,ANORA.HE,Anora Group Oyj,Beverages,Other,4859.32,2912.34,874.92,0.0,71.14,5075.82,9.01,0.19684433894545136
2022,ANORA.HE,Anora Group Oyj,Beverages,Other,7092.89,4516.96,1273.83,0.0,230.14,5037.69,9.44,0.21239001174925168
2023,ANORA.HE,Anora Group Oyj,Beverages,Other,8287.48,5415.1,1552.55,0.0,645.66,4555.67,5.59,0.14780345781648035
2024,ANORA.HE,Anora Group Oyj,Beverages,Other,8040.77,5041.75,1541.92,0.0,513.58,4680.89,10.59,0.20111350789090016
