Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,220.97,130.99,124.34,0.0,0.0,71.37,0.19,-0.4801565120178873,0.0,0.0,
2005,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,226.66,137.96,98.05,0.0,0.0,61.44,0.0,-0.1521809895833334,0.0,0.0,
2006,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,242.02,153.49,98.44,0.0,0.0,61.25,0.0,-0.1617959183673468,0.0,0.0,
2007,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,260.84,159.53,104.7,0.0,0.0,67.31,0.0,-0.0503639875204283,0.0,0.0,
2008,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,264.61,148.17,114.63,0.0,0.0,69.67,0.51,0.0257908235964666,0.0,0.0,
2011,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,277.22,132.98,111.84,0.0,0.0,85.66,0.0,0.3782395517160874,0.0,3.38,
2012,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,283.98,138.54,118.19,0.0,0.0,73.97,0.0,0.368392591591186,0.0,2.19,
2013,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,345.49,176.25,130.63,0.0,0.0,89.45,0.0,0.43163778647289,0.0,1.86,
2014,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,420.3,219.31,154.57,0.0,0.0,109.54,0.0,0.4237721380317693,0.0,2.47,
2015,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,504.02,265.56,190.09,0.0,0.0,118.61,0.0,0.4078070988955398,0.0,3.94,465.38
2016,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,599.46,318.52,209.0,0.0,0.0,130.67,0.0,0.5505471799188801,0.0,4.54,840.69
2017,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,641.59,353.06,211.33,0.0,0.0,154.01,0.0,0.5012661515486009,0.0,6.09,881.37
2018,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,666.78,370.87,220.36,0.0,0.0,176.4,0.0,0.4282879818594101,0.0,7.83,757.73
2019,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,665.7,379.33,226.6,0.0,2.89,175.06,0.0,0.3249171712555697,0.0,22.89,736.63
2020,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,632.75,354.24,240.7,0.0,2.87,219.08,0.0,0.1594851195910168,0.0,26.46,479.81
2021,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,790.04,425.11,252.33,0.0,1.95,271.1,0.0,0.4081519734415342,0.0,26.0,915.36
2022,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,895.81,500.05,280.67,0.0,2.1,313.65,0.0,0.3602423083054358,0.0,28.43,901.51
2023,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,865.66,487.75,324.99,0.0,6.26,296.46,0.35,0.1572049459250024,0.0,31.05,688.75
2024,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,960.73,525.94,353.95,0.0,6.41,359.43,0.8,0.2066179940593509,0.0,35.15,771.33
