Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2006,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,1167.93,1019.42,143.05,0.0,73.84,2279.1,3.69,-0.0299545731320007,53.16,0.0,2422.89
2007,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,5806.63,4501.719999999999,1040.54,0.0,232.81,2162.89,4.16,0.0145635772132626,236.65,0.0,2397.92
2008,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,4787.12,3897.71,907.58,0.0,242.54,1151.05,0.86,-0.226328445798717,220.6,0.0,760.1
2009,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,4098.56,3164.51,754.23,0.0,211.92,675.45,1.67,-0.0474066635160677,235.29,0.0,169.22
2010,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,4372.13,3227.57,622.77,0.0,167.55,1441.98,1.42,0.2454205348482748,257.71,0.0,630.87
2011,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,4429.65,3431.25,603.67,0.0,65.27,1572.73,1.42,0.2092939046469521,259.47,0.0,1226.73
2012,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,5226.75,3920.0,1011.44,0.0,59.33,1644.84,1.43,0.1433422221142339,342.26,0.0,1779.1
2013,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,6012.64,4367.86,1215.65,0.0,51.150000000000006,2097.99,1.45,0.1800384864535307,415.55,0.0,4792.79
2014,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,7020.15,5081.07,1440.87,0.0,38.33,2726.13,1.55,0.1685974894415767,475.0,0.0,6275.05
2015,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,9189.27,6152.27,1885.3,0.0,66.2,4034.72,0.92,0.2689784024343103,675.88,0.0,12039.43
2016,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,10793.94,7354.32,2445.19,0.0,47.83,4904.31,3.34,0.1928825405234686,851.44,0.0,8821.06
2017,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,11720.72,8444.330000000002,2866.04,0.0,129.59,4884.86,10.98,0.0573466453152059,995.45,0.0,5836.64
2018,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,12296.48,9784.86,2975.36,0.0,172.35000000000002,4059.0,13.1,-0.1562068711475654,1086.33,0.0,3566.57
2019,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,13236.66,10870.51,2711.88,0.0,290.28,4240.66,-5.28,-0.1501659827453499,1559.66,0.0,2979.43
2020,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,4080.46,5078.900000000001,1324.5,0.0,185.18,2011.95,-14.93,-1.255931337693163,1508.96,0.0,3134.24
2021,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,5027.14,4848.03,1347.47,0.0,178.58,1978.18,-19.71,-0.6877511526855143,972.37,0.0,4445.76
2022,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,12154.53,9589.14,2384.29,0.0,260.37,2669.63,8.59,-0.0295980165931098,1142.08,0.0,4593.4
2023,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,16075.72,12270.27,3584.01,0.0,429.48,2909.48,12.94,-0.0711875774187144,1429.47,0.0,4095.49
2024,ICEAIR.IC,Icelandair Group hf,Passenger Transportation Services,Industrials,16874.27,13026.159999999998,4000.78,0.0,441.16,3039.18,18.96,-0.1941801225581556,1655.26,0.0,4914.62
