Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2014,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,138.44,64.39,39.46,0.0,29.34,988.61,0.0,0.0053104864405579,1.05,25.75,
2015,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,151.58,72.91999999999999,41.72,0.0,30.96,1082.49,0.0,0.0055243004554314,0.99,28.54,
2016,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,179.31,72.47,41.44,0.0,37.12,1835.75,0.0,0.0154051477597712,1.47,0.0,
2017,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,181.66,85.21000000000001,43.0,0.0,42.22,2171.1,0.0,0.0051724932062088,1.45,0.0,
2018,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,204.43,85.87,77.91000000000001,0.0,39.43,2689.47,0.0,0.000453620973649,1.4,0.0,
2019,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,235.44,72.59,74.52999999999999,0.0,46.34,2751.85,0.0,0.0152551919617711,1.12,0.0,4432.59
2020,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,300.9,80.45,82.7,0.0,60.08,3564.59,0.0,0.0217893221941373,1.74,0.0,4774.49
2021,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,408.8,131.3,119.77,0.0,85.79,5011.59,103.47,0.0140643511513061,3.61,0.0,6541.12
2022,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,589.94,181.67,131.69,0.0,167.32,5210.94,99.12,0.0205760386888283,3.99,0.0,2844.43
2023,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,607.52,141.72,104.6,0.0,242.95,5552.91,81.04,0.0209888266669033,3.18,0.0,4341.85
2024,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,653.62,155.81,105.87,0.0,215.71,6110.79,87.39,0.0284325398746083,2.75,0.0,4768.91
