Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,BTSb.ST,BTS Group AB,Professional & Business Education,Other,188.98,0.0,159.78,0.0,0.0,106.48,0.21,0.2736901302840003,0.0,0.0,331.94
2005,BTSb.ST,BTS Group AB,Professional & Business Education,Other,247.13,0.0,201.72,0.0,0.08,128.62,0.34,0.3515043424317617,0.0,0.0,586.23
2006,BTSb.ST,BTS Group AB,Professional & Business Education,Other,329.88,0.0,269.18,0.0,0.0,159.03,0.46,0.3805881246473132,0.0,0.0,751.49
2007,BTSb.ST,BTS Group AB,Professional & Business Education,Other,453.45,0.0,375.03,0.0,5.35,167.02,0.0,0.4374925158663634,0.0,0.0,607.34
2008,BTSb.ST,BTS Group AB,Professional & Business Education,Other,469.03,0.0,398.73,0.0,3.19,223.11,0.0,0.3007933306440767,0.0,0.0,345.55
2009,BTSb.ST,BTS Group AB,Professional & Business Education,Other,489.74,0.0,422.82,0.0,0.0,210.06,0.0,0.3185756450537942,0.0,0.0,538.4
2010,BTSb.ST,BTS Group AB,Professional & Business Education,Other,583.37,0.0,497.4,0.0,1.66,243.07,0.0,0.3468548154852513,0.0,0.0,880.22
2011,BTSb.ST,BTS Group AB,Professional & Business Education,Other,602.63,0.0,520.04,0.0,1.24,269.2,0.0,0.3021916790490343,0.0,0.0,686.31
2012,BTSb.ST,BTS Group AB,Professional & Business Education,Other,662.22,0.0,578.52,0.0,0.66,279.55,0.0,0.2970488284743339,0.0,6.17,902.47
2013,BTSb.ST,BTS Group AB,Professional & Business Education,Other,621.14,0.0,558.12,0.0,0.16,335.31,0.0,0.1874683129044764,0.0,7.18,986.21
2014,BTSb.ST,BTS Group AB,Professional & Business Education,Other,717.83,0.0,642.1499999999999,0.0,0.11,416.47,0.0,0.1814536461209695,0.0,8.3,1063.42
2015,BTSb.ST,BTS Group AB,Professional & Business Education,Other,998.08,0.0,893.4300000000001,0.0,0.44,505.76,0.0,0.2060463460930085,0.0,11.45,1512.38
2016,BTSb.ST,BTS Group AB,Professional & Business Education,Other,1087.66,0.0,977.96,0.0,0.87,515.03,0.0,0.211308079141021,0.0,13.57,1273.15
2017,BTSb.ST,BTS Group AB,Professional & Business Education,Other,1203.26,0.0,1075.15,0.0,1.23,580.93,0.0,0.2184084140946411,0.0,17.88,1767.08
2018,BTSb.ST,BTS Group AB,Professional & Business Education,Other,1496.85,0.0,1325.1,0.0,3.56,687.2,0.0,0.2447467986030267,0.0,28.61,2340.75
2019,BTSb.ST,BTS Group AB,Professional & Business Education,Other,1736.0,0.0,1526.01,0.0,10.12,787.33,0.0,0.2538579756899902,0.0,79.59,4311.14
2020,BTSb.ST,BTS Group AB,Professional & Business Education,Other,1498.54,0.0,1432.41,0.0,15.53,741.23,0.0,0.0682649110262669,0.0,92.95,4377.36
2021,BTSb.ST,BTS Group AB,Professional & Business Education,Other,1920.99,0.0,1664.9200000000003,0.0,17.23,957.96,0.0,0.2493214748006176,0.0,104.18,7585.02
2022,BTSb.ST,BTS Group AB,Professional & Business Education,Other,2403.52,0.0,2115.38,0.0,15.84,1142.63,0.0,0.2383098640854868,0.0,110.88,5306.79
2023,BTSb.ST,BTS Group AB,Professional & Business Education,Other,2670.22,0.0,2383.52,0.0,26.67,1309.45,0.0,0.1985795563022641,0.0,133.23,5773.6
2024,BTSb.ST,BTS Group AB,Professional & Business Education,Other,2849.68,0.0,2546.5600000000004,0.0,36.37,1711.01,0.52,0.1558547031019026,0.0,143.38,5238.61
