Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2014,SBBb.ST,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,0.56,0.0,1.3,0.0,0.0,7.76,0.0,-0.095360824742268,0.0,0.0,
2015,SBBb.ST,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,10.52,0.0,4.88,0.0,0.0,36.63,0.0,0.1539721539721539,0.0,0.0,28.48
2016,SBBb.ST,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,9.43,0.0,6.48,0.0,0.0,1675.24,0.0,0.0017609417158138,0.0,0.0,56.66
2017,SBBb.ST,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,1296.3,375.22,145.07999999999998,0.0,0.0,7061.74,579.26,0.101557387776469,0.0,0.0,4090.71
2018,SBBb.ST,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,1573.62,484.65,181.36,0.0,0.0,10612.08,314.56,0.0830639611078977,0.0,0.0,7202.48
2019,SBBb.ST,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,1857.45,583.47,300.58,0.0,0.0,27131.28,1838.76,0.0336002297546016,0.0,0.0,18651.31
2020,SBBb.ST,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,5241.25,1458.46,504.58,0.0,995.85,54011.28,430.21,0.0419231729329965,0.0,0.0,40979.09
2021,SBBb.ST,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,5943.09,1569.46,694.53,0.0,1013.23,76870.59,3966.29,0.0329783880822713,0.0,0.0,90028.57
2022,SBBb.ST,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,5097.53,1662.7600000000002,882.6899999999999,0.0,1001.45,57081.15,2532.94,0.0260111326030473,0.0,0.0,27237.44
2023,SBBb.ST,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,4559.36,1366.52,963.42,0.0,1399.36,34631.7,2461.54,0.0223776623449447,0.0,0.0,8594.41
2024,SBBb.ST,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,3771.03,1019.04,1097.34,0.0,1410.58,21395.7,5936.22,0.0089298519825903,0.0,0.0,8087.55
