Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2014,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,5.19,0.0,4.79,0.0,0.0,0.31,0.0,1.2903225806451624,0.0,0.0,
2015,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,6.98,0.0,5.840000000000001,0.0,0.27,0.84,0.0,1.0357142857142854,0.0,0.0,
2016,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,11.4,0.0,9.76,0.0,0.28,1.25,0.0,1.0880000000000003,0.0,0.0,
2017,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,10.46,0.0,9.55,0.0,0.0,2.58,0.0,0.3527131782945744,0.0,0.03,
2018,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,69.28,15.34,51.18999999999999,0.0,0.1,29.92,0.0,0.0885695187165777,0.0,0.62,165.9
2019,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,141.12,47.7,127.8,0.0,11.13,153.03,0.0,-0.2973926681042932,0.0,24.06,553.08
2020,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,583.18,389.84,289.75,0.0,0.0,3245.58,0.0,-0.0297050142039327,0.0,20.88,5836.95
2021,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,1471.14,585.89,1219.38,0.0,23.45,4479.54,0.0,-0.0798251606191707,0.0,485.97,2970.71
2022,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,1772.87,595.08,1616.96,0.0,3.81,3673.1,0.0,-0.1206011271133375,0.0,712.99,2335.18
2023,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,2035.34,615.78,1262.41,0.0,2.59,3926.89,0.0,0.0393593912740107,0.0,242.65,1685.93
2024,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,1742.12,502.19,1720.04,0.0,3.16,4086.58,0.0,-0.1182578097088519,0.0,607.96,1484.81
