Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,3227.59,1542.04,1361.5,0.0,0.0,1204.4,13.06,0.2661689090401328,0.0,0.0,2771.51
2005,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,3431.08,1700.41,1411.8000000000002,0.0,0.0,1219.44,11.77,0.258989124519781,0.0,0.0,3628.96
2006,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,3710.12,1880.29,1501.63,0.0,0.0,1252.83,14.26,0.2590186963830508,0.0,0.0,5047.07
2007,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,4175.17,989.9,963.91,0.0,0.0,1149.9,41.16,1.8650277903716015,0.0,0.0,3352.11
2008,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,4617.15,2688.61,2019.59,0.0,0.0,704.41,45.56,-0.1214048561942483,0.0,0.0,865.8
2009,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,4474.64,2592.49,1601.21,0.0,0.0,1066.92,42.45,0.2532428315169875,0.0,0.0,1733.46
2010,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,4058.86,2091.74,1523.16,0.0,0.0,1326.12,12.24,0.3317194177949134,0.0,0.0,3881.67
2011,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,3589.23,1763.22,1468.73,0.0,0.0,1361.53,13.39,0.2598551188432781,0.0,0.0,3742.75
2012,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,3444.98,1721.75,1362.91,0.0,28.24,1326.56,0.0,0.2503316849595947,0.0,0.0,5119.28
2013,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,4693.14,2299.74,1961.95,0.0,39.35,2384.59,0.0,0.1644307826502671,0.0,0.0,9132.09
2014,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,6790.19,3258.46,2917.59,0.0,74.99000000000001,3421.57,0.0,0.1575738622912871,0.0,0.0,14646.16
2015,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,7234.89,3433.58,3039.2300000000005,0.0,56.63,3775.3,0.0,0.1868593224379519,0.0,0.0,19994.9
2016,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,7911.28,3809.6,3188.5800000000004,0.0,34.68,3559.78,0.0,0.2467624403755288,0.0,0.0,18032.16
2017,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,8009.62,3869.47,3139.5,0.0,27.92,3722.66,0.0,0.2612997157946199,0.0,0.0,25919.44
2018,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,9403.29,4472.37,3543.37,0.0,39.010000000000005,3846.63,12.05,0.3494822063503584,0.0,0.0,30383.46
2019,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,10144.9,4763.5,3766.2,0.0,47.04,4080.92,12.45,0.3830975455431588,0.0,0.0,40269.69
2020,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,10873.69,5198.71,3847.59,0.0,53.24,4657.56,33.79,0.3781747258251889,0.0,0.0,49096.82
2021,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,11953.08,6136.44,3918.31,0.0,47.82999999999999,4483.8,16.16,0.4112258775633562,0.0,0.0,48440.36
2022,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,15590.17,8981.96,4979.570000000001,0.0,81.43,7274.01,0.0,0.2127038593568059,0.0,0.0,35064.24
2023,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,19797.16,11536.47,6358.610000000001,0.0,349.1700000000001,8625.23,0.0,0.1800427350922815,0.0,0.0,33980.57
2024,RBREW.CO,Royal Unibrew A/S,Beverages,Consumer Staples,23429.33,13475.45,7529.290000000001,0.0,479.93,10112.38,0.0,0.1923048777834693,0.0,0.0,40045.7
