Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,106679.61,97906.26,5820.46,0.0,0.0,14950.24,0.0,0.1975145549502888,0.0,0.0,28409.42
2005,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,107679.22,97949.25,5774.93,0.0,118.33,16973.81,0.0,0.2260370535548589,0.0,0.0,40688.13
2006,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,109295.39,99390.3,6078.11,0.0,93.11,17606.77,0.0,0.2120701298421003,0.0,0.0,48682.41
2007,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,120288.1,109042.91,6907.98,0.0,195.88,17428.85,0.0,0.237613497161316,0.0,0.0,40639.38
2008,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,122886.46,112501.23,7639.67,0.0,225.8,17116.71,0.0,0.1472105328652533,0.0,0.0,27296.51
2009,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,114499.14,103218.27,6648.2,0.0,343.19,16317.35,0.0,0.262878469849577,0.0,0.0,39258.05
2010,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,102645.09,92189.44,6302.78,0.0,219.19,18040.31,0.0,0.2180494681078093,0.0,0.0,46191.82
2011,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,102550.06,92769.57,6735.96,0.0,291.93,16992.33,0.0,0.1619907334662162,0.0,0.0,39560.32
2012,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,111165.89,101230.14,7311.94,0.0,397.91,16566.76,0.0,0.134359404011406,0.0,0.0,36360.12
2013,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,123274.13,112057.63,6932.25,0.0,435.92,20134.61,0.0,0.1911300988695584,0.0,0.0,49532.89
2014,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,131655.7,119613.09,7688.53,0.0,361.0,20516.73,0.0,0.1946255568016938,0.0,0.0,64373.25
2015,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,146330.94,133051.6,8479.7,0.0,312.65,25333.12,0.0,0.1771195178485712,0.0,0.0,72426.73
2016,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,142742.04,128753.09,8986.86,0.0,240.58,26084.45,0.0,0.1825420892524094,0.0,0.0,85644.27
2017,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,152879.56,140509.91,9539.18,0.0,257.58,27202.57,0.0,0.0945826074521633,0.0,0.0,71429.92
2018,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,160819.7,147460.98,8871.16,0.0,313.72,28638.55,0.0,0.1457420155699224,0.0,0.0,57776.15
2019,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,160847.68,145673.58,8811.7,0.0,194.49,30962.57,0.0,0.1992053631206972,0.0,0.0,83354.64
2020,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,164109.2,146825.66,8463.17,0.0,198.56,40428.32,0.0,0.2132616443126998,0.0,0.0,91945.71
2021,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,144182.52,128438.85,7882.36,0.0,178.39,44295.58,0.0,0.1734466508848057,0.0,0.0,95811.83
2022,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,155038.9,139180.04,8549.4,0.0,242.29,52009.61,0.0,0.1358820033451507,0.0,0.0,65214.62
2023,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,166378.38,153143.2,9341.67,144.32,563.33,56728.17,0.0,0.06124822993585,0.0,0.0,77087.29
2024,SKAb.ST,Skanska AB,Construction & Engineering,Industrials,179480.73,164754.61,8872.29,147.46,770.88,64376.26,0.0,0.081247497136367,0.0,0.0,100456.71
