Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2014,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,1796.4,1580.73,130.51,0.0,0.0,115.7,0.0,0.7360414866032851,0.0,4.0,
2015,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,2772.21,2433.13,202.32,0.0,0.0,204.85,0.0,0.6676104466682934,0.0,5.3,
2016,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,3759.39,3312.11,311.68000000000006,0.0,0.0,262.53,0.0,0.5165123985830179,0.0,7.47,
2017,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,4244.32,3747.95,350.82,0.0,0.0,579.88,0.0,0.2510002069393666,0.0,10.26,2867.05
2018,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,5067.65,4453.15,440.71,0.0,0.0,682.64,0.0,0.254585140044533,0.0,11.52,2155.23
2019,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,6482.87,5706.1,535.57,0.0,7.88,803.98,0.0,0.2902062240354231,0.0,82.7,2914.08
2020,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,7764.68,6796.38,646.6099999999999,0.0,11.79,1002.57,0.0,0.3091055986115685,0.0,102.94,5701.53
2021,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,9525.56,8510.41,744.8499999999999,0.0,9.14,1058.21,0.0,0.2467941145897314,0.0,120.92,4595.27
2022,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,9777.83,8839.11,777.2199999999999,0.0,13.13,1136.49,0.0,0.130551082719601,0.0,125.16,1816.67
2023,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,11431.36,10275.79,989.03,0.0,21.67,1250.49,0.0,0.1158505865700643,0.0,147.16,2511.02
2024,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,11738.13,10628.45,1031.82,0.0,30.21,1283.77,0.0,0.037117240627214,0.0,168.48,1243.13
