Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2013,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,13.17,0.0,18.03,0.0,0.35,74.83,0.0,-0.0696244821595616,0.0,0.0,
2014,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,210.0,0.0,216.6,0.0,1.11,332.11,0.0,-0.0232151997832043,0.0,0.0,320.89
2015,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,330.56,0.0,336.08,0.0,0.36,332.92,0.0,-0.0176619007569385,0.0,0.0,165.68
2016,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,231.43,0.0,254.56,0.0,0.0,285.72,0.0,-0.0809533809323813,0.0,0.0,166.47
2017,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,257.35,0.0,241.98,0.0,0.0,233.5,0.0,0.0658244111349037,0.0,0.0,158.15
2018,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,294.57,0.0,274.04,0.0,0.0,220.76,0.0,0.0929969197318353,0.0,0.0,175.09
2019,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,482.06,0.0,478.93,0.0,5.5,415.78,0.0,-0.0057001298763769,0.0,0.0,273.92
2020,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,724.78,0.0,683.16,0.0,2.55,554.11,6.18,0.069731746060076,0.0,0.0,879.4
2021,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,1295.63,0.0,1199.67,0.0,6.57,587.86,1.0,0.1518017865027341,0.0,0.0,1007.99
2022,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,1613.06,0.0,1460.7199999999998,0.0,13.56,672.99,-2.64,0.2070261803535468,0.0,0.0,1597.74
2023,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,2650.85,0.0,2420.51,0.0,17.58,1021.58,2.67,0.2077227239443492,0.0,0.0,1615.89
2024,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,3326.53,0.0,3148.95,0.0,23.83,1126.25,4.02,0.1360294442920721,0.0,0.0,1248.99
