Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2012,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1618.37,1708.89,131.08999999999995,0.0,13.25,739.05,0.04,-0.3177691485475384,0.0,57.58,392.14
2013,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1059.62,676.98,116.71,0.0,15.59,888.94,-1.82,0.2821940661917214,0.0,47.66,474.34
2014,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,429.53,806.65,96.3,0.0,14.86,830.05,0.04,-0.5882253731523088,0.0,29.51,467.84
2015,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1394.62,580.88,193.64,0.0,15.4,714.51,0.05,0.8462550380653828,0.0,114.09,565.42
2016,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,695.98,683.68,123.18,0.0,11.28,652.14,0.14,-0.1872815355368859,0.0,51.13,479.28
2017,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1015.59,704.3,117.59,0.0,7.11,643.11,1.68,0.2893810387878225,0.0,36.55,525.98
2018,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1301.85,1190.23,102.41,0.0,6.28,746.19,1.75,0.0039174265315398,0.0,22.12,876.75
2019,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1883.14,1393.59,99.31,0.0,13.14,824.44,1.89,0.4563552091779315,0.0,9.2,1820.26
2020,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,2476.89,2154.21,155.51,0.0,20.08,1082.84,-1.04,0.1359678313921241,0.0,16.32,6158.67
2021,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,2619.77,2490.48,162.37,0.0,17.04,958.69,272.8,-0.0406986658438152,0.0,10.03,3001.75
2022,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,2238.54,1944.95,238.48,0.0,15.2,925.26,57.42,0.0406134245125574,0.0,26.6,2475.7
2023,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,2290.13,1290.87,310.54,0.0,49.76,1520.21,69.47,0.4019425293140759,0.0,16.93,2224.2
2024,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,865.46,202.38,369.17,0.0,53.9,1712.81,81.22,0.1337826011828119,0.0,10.17,1229.13
