Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,219.01,7.82,183.11,0.0,0.18,93.12,0.0,0.2996134020618555,0.0,0.0,108.55
2005,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,484.78,26.6,399.57,0.0,8.53,415.82,0.0,0.1204367274301379,0.0,0.0,282.87
2006,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,683.48,37.81,544.07,14.37,17.12,518.2,0.0,0.1907564646854496,0.0,0.0,237.66
2007,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,847.86,67.0,654.6,17.48,25.15,543.92,0.0,0.2180283865274305,0.0,0.0,201.16
2008,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1014.64,82.76,782.49,16.38,29.66,699.79,0.0,0.1945012075051086,0.0,0.0,156.63
2009,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1050.19,69.79,805.55,22.89,15.37,482.57,0.0,0.3779140850032122,0.0,0.0,246.77
2010,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1046.99,81.29,801.12,24.03,5.83,524.99,0.0,0.34815901255262,0.0,0.0,339.98
2011,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,950.17,83.54,1042.18,0.0,0.0,307.55,0.0,-0.5708014956917576,0.0,228.06,162.58
2012,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,750.72,68.72,638.6999999999999,44.91,4.86,308.74,0.0,0.2699682580812335,0.0,24.8,172.44
2013,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,778.83,93.62,719.3,92.73,0.0,300.68,0.0,0.1950246108820011,0.0,77.91,292.35
2014,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,814.21,79.4,709.6899999999999,115.4,3.28,331.9,0.0,0.4134980415787891,0.0,20.81,220.57
2015,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,724.04,81.86,593.63,53.0,2.59,392.52,0.0,0.2521145419341688,0.0,14.37,617.37
2016,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,803.08,103.99,655.67,53.69,2.59,297.95,0.0,0.3172344353079376,0.0,13.4,597.09
2017,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,882.05,102.71,770.5100000000001,53.29,4.16,434.52,0.0,0.1333885666942828,0.0,15.57,620.6
2018,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1076.53,120.93,895.5500000000001,58.35,3.68,473.41,0.0,0.2423269470437883,0.0,24.92,757.42
2019,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1297.79,148.31,1055.89,61.77,3.55,523.42,0.0,0.2900347713117575,0.0,54.11,1053.21
2020,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1491.05,163.6,1178.93,63.87,4.41,636.29,0.0,0.3268635370664318,0.0,65.05,2113.2
2021,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1584.6,220.24,1219.71,62.02,5.12,681.35,0.14,0.2957490205285475,0.0,76.06,1890.56
2022,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1723.55,287.79,1309.81,55.6,4.68,744.74,0.56,0.2373138333556956,0.0,71.61,1605.81
2023,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,2191.21,379.52,1655.51,54.82,14.67,843.58,0.0,0.2327342990587733,0.0,82.77,1620.13
2024,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,2389.83,398.92,1780.7,44.6,18.65,985.11,0.0,0.2397295733471386,0.0,83.66,2102.12
