Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,8214.98,6306.79,1460.48,0.0,96.07,91.7,0.0,3.834678298800432,0.0,0.0,
2005,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,8435.92,7175.48,1674.0,0.0,113.66,574.03,0.0,-0.9184537393516008,0.0,0.0,
2006,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,9984.63,7599.5,1815.43,0.0,121.74,2508.67,0.0,0.1785647374903829,0.0,0.0,
2007,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,9626.1,7757.39,1897.31,0.0,0.0,1265.53,0.0,-0.0225992272012515,0.0,0.0,
2008,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,9321.73,7526.43,1463.36,0.0,159.0,2646.34,0.0,0.0653506352169409,0.0,0.0,3031.89
2009,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,9821.69,7714.81,1378.53,0.0,102.05,2532.52,0.0,0.2473030815156445,0.0,0.0,4405.52
2010,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,9229.53,7151.83,1302.55,0.0,87.34,2709.69,0.0,0.2538334643446301,0.0,0.0,6097.81
2011,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,9017.85,7389.8,1229.04,0.0,59.6,2947.6,0.0,0.1151479169493826,0.0,0.0,5977.42
2012,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,9439.0,7546.56,1340.69,0.0,0.0,3077.43,0.0,0.179289212102306,0.0,0.0,6224.58
2013,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,10217.41,7878.99,1384.46,0.0,45.13,3925.33,0.0,0.2315295784048729,0.0,0.0,10326.79
2014,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,11339.89,9445.77,1705.81,0.0,59.71,4703.37,0.0,0.0273420972621756,0.0,0.0,15564.53
2015,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,14715.41,11629.11,2133.07,0.0,99.43,6115.07,0.0,0.1396222774228257,0.0,0.0,19889.6
2016,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,16187.55,12267.58,2373.39,0.0,120.78,6303.47,0.0,0.2261928747182106,0.0,0.0,18472.19
2017,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,16291.45,12136.28,2519.64,0.0,104.58,7041.55,0.0,0.21741661992033,0.0,0.0,24775.96
2018,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,17137.37,13229.49,2660.51,0.0,121.74,8218.69,0.98,0.1369434539342819,0.0,0.0,20053.4
2019,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,18994.14,14154.18,3008.58,0.0,311.74,8994.06,0.94,0.1689427459699832,0.0,0.0,27373.68
2020,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,18887.34,14344.1,3095.01,0.0,302.94,9159.73,1.04,0.1250211499688344,0.0,0.0,17780.96
2021,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,18949.73,14523.99,3403.5,0.0,267.59,9804.17,0.0,0.0769723495206631,0.0,0.0,17653.79
2022,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,23782.12,17615.68,3945.0,0.0,388.61,11732.87,0.0,0.1562132709217777,0.0,0.0,20265.47
2023,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,28257.89,21312.85,4348.36,0.0,581.25,12763.76,0.0,0.1579025302888805,0.0,0.0,20281.16
2024,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,30365.51,22374.96,5057.53,0.0,772.91,14013.97,0.0,0.1541397619660952,0.0,0.0,24555.45
